COU,Country,PER,Periods,IND,Indicator,GEN,Gender,AGE,Age Group,VAL,Value,Value,Flag Codes,Flags
NLD,Netherlands,TIME16,2016,RHPIPDEC,Patients reporting having been involved in decisions about care or treatment by their regular doctor,M,Male,TOTAL_16,16 years and over,AS_STD_RATE_CPAT,Age-sex standardised rate per 100 patients,86.9,B,Break
NLD,Netherlands,TIME16,2016,RHPIPDEC,Patients reporting having been involved in decisions about care or treatment by their regular doctor,M,Male,TOTAL_16,16 years and over,LOW_CI,Lower confidence interval,81.1,B,Break
NLD,Netherlands,TIME16,2016,RHPIPDEC,Patients reporting having been involved in decisions about care or treatment by their regular doctor,M,Male,TOTAL_16,16 years and over,UP_CI,Upper confidence interval,92.6,B,Break
NLD,Netherlands,TIME10,2010,COSKCOST,Consultation skipped due to costs,F,Female,TOTAL_16,16 years and over,AS_STD_RATE_CPAT,Age-sex standardised rate per 100 patients,2.8,,
NLD,Netherlands,TIME16,2016,COSKCOST,Consultation skipped due to costs,F,Female,TOTAL_16,16 years and over,AS_STD_RATE_CPAT,Age-sex standardised rate per 100 patients,11.1,B,Break
NLD,Netherlands,TIME16,2016,COSKCOST,Consultation skipped due to costs,F,Female,TOTAL_16,16 years and over,LOW_CI,Lower confidence interval,2.5,B,Break
NLD,Netherlands,TIME16,2016,COSKCOST,Consultation skipped due to costs,F,Female,TOTAL_16,16 years and over,UP_CI,Upper confidence interval,19.6,B,Break
NLD,Netherlands,TIME10,2010,MTSKCOST,"Medical tests, treatment or follow-up skipped due to costs",F,Female,TOTAL_16,16 years and over,AS_STD_RATE_CPAT,Age-sex standardised rate per 100 patients,2.9,,
NLD,Netherlands,TIME16,2016,MTSKCOST,"Medical tests, treatment or follow-up skipped due to costs",F,Female,TOTAL_16,16 years and over,AS_STD_RATE_CPAT,Age-sex standardised rate per 100 patients,10.3,B,Break
NLD,Netherlands,TIME16,2016,MTSKCOST,"Medical tests, treatment or follow-up skipped due to costs",F,Female,TOTAL_16,16 years and over,LOW_CI,Lower confidence interval,1.9,B,Break
NLD,Netherlands,TIME16,2016,MTSKCOST,"Medical tests, treatment or follow-up skipped due to costs",F,Female,TOTAL_16,16 years and over,UP_CI,Upper confidence interval,18.8,B,Break
NLD,Netherlands,TIME10,2010,PMSKCOST,Prescribed medicines skipped due to costs,F,Female,TOTAL_16,16 years and over,AS_STD_RATE_CPAT,Age-sex standardised rate per 100 patients,5.1,,
NLD,Netherlands,TIME16,2016,PMSKCOST,Prescribed medicines skipped due to costs,F,Female,TOTAL_16,16 years and over,AS_STD_RATE_CPAT,Age-sex standardised rate per 100 patients,6.3,B,Break
NLD,Netherlands,TIME16,2016,PMSKCOST,Prescribed medicines skipped due to costs,F,Female,TOTAL_16,16 years and over,LOW_CI,Lower confidence interval,3.5,B,Break
NLD,Netherlands,TIME16,2016,PMSKCOST,Prescribed medicines skipped due to costs,F,Female,TOTAL_16,16 years and over,UP_CI,Upper confidence interval,9.1,B,Break
NLD,Netherlands,TIME16,2016,WAITGEAP,Waiting time of more than four weeks for getting an appointment with a specialist,F,Female,TOTAL_16,16 years and over,AS_STD_RATE_CPAT,Age-sex standardised rate per 100 patients,30,B,Break
NLD,Netherlands,TIME16,2016,WAITGEAP,Waiting time of more than four weeks for getting an appointment with a specialist,F,Female,TOTAL_16,16 years and over,LOW_CI,Lower confidence interval,23.1,B,Break
NLD,Netherlands,TIME16,2016,WAITGEAP,Waiting time of more than four weeks for getting an appointment with a specialist,F,Female,TOTAL_16,16 years and over,UP_CI,Upper confidence interval,36.9,B,Break
NLD,Netherlands,TIME10,2010,RHPTIPAT,Patients reporting having spent enough time with their regular doctor during the consultation,F,Female,TOTAL_16,16 years and over,AS_STD_RATE_CPAT,Age-sex standardised rate per 100 patients,88.6,,
NLD,Netherlands,TIME16,2016,RHPTIPAT,Patients reporting having spent enough time with their regular doctor during the consultation,F,Female,TOTAL_16,16 years and over,AS_STD_RATE_CPAT,Age-sex standardised rate per 100 patients,95.2,B,Break
NLD,Netherlands,TIME16,2016,RHPTIPAT,Patients reporting having spent enough time with their regular doctor during the consultation,F,Female,TOTAL_16,16 years and over,LOW_CI,Lower confidence interval,92.2,B,Break
NLD,Netherlands,TIME16,2016,RHPTIPAT,Patients reporting having spent enough time with their regular doctor during the consultation,F,Female,TOTAL_16,16 years and over,UP_CI,Upper confidence interval,98.2,B,Break
NLD,Netherlands,TIME10,2010,RHPEXCLA,Patients reporting having received easy-to-understand explanations by their regular doctor,F,Female,TOTAL_16,16 years and over,AS_STD_RATE_CPAT,Age-sex standardised rate per 100 patients,94.5,,
NLD,Netherlands,TIME16,2016,RHPEXCLA,Patients reporting having received easy-to-understand explanations by their regular doctor,F,Female,TOTAL_16,16 years and over,AS_STD_RATE_CPAT,Age-sex standardised rate per 100 patients,97.2,B,Break
NLD,Netherlands,TIME16,2016,RHPEXCLA,Patients reporting having received easy-to-understand explanations by their regular doctor,F,Female,TOTAL_16,16 years and over,LOW_CI,Lower confidence interval,95.3,B,Break
NLD,Netherlands,TIME16,2016,RHPEXCLA,Patients reporting having received easy-to-understand explanations by their regular doctor,F,Female,TOTAL_16,16 years and over,UP_CI,Upper confidence interval,99,B,Break
NLD,Netherlands,TIME10,2010,RHPGOASK,Patients reporting having had the opportunity to ask questions or raise concerns to their regular doctor,F,Female,TOTAL_16,16 years and over,AS_STD_RATE_CPAT,Age-sex standardised rate per 100 patients,90.6,,
NLD,Netherlands,TIME16,2016,RHPGOASK,Patients reporting having had the opportunity to ask questions or raise concerns to their regular doctor,F,Female,TOTAL_16,16 years and over,AS_STD_RATE_CPAT,Age-sex standardised rate per 100 patients,97.1,B,Break
NLD,Netherlands,TIME16,2016,RHPGOASK,Patients reporting having had the opportunity to ask questions or raise concerns to their regular doctor,F,Female,TOTAL_16,16 years and over,LOW_CI,Lower confidence interval,94.8,B,Break
NLD,Netherlands,TIME16,2016,RHPGOASK,Patients reporting having had the opportunity to ask questions or raise concerns to their regular doctor,F,Female,TOTAL_16,16 years and over,UP_CI,Upper confidence interval,99.5,B,Break
NLD,Netherlands,TIME10,2010,RHPIPDEC,Patients reporting having been involved in decisions about care or treatment by their regular doctor,F,Female,TOTAL_16,16 years and over,AS_STD_RATE_CPAT,Age-sex standardised rate per 100 patients,87.2,,
NLD,Netherlands,TIME16,2016,RHPIPDEC,Patients reporting having been involved in decisions about care or treatment by their regular doctor,F,Female,TOTAL_16,16 years and over,AS_STD_RATE_CPAT,Age-sex standardised rate per 100 patients,87.1,B,Break
NLD,Netherlands,TIME16,2016,RHPIPDEC,Patients reporting having been involved in decisions about care or treatment by their regular doctor,F,Female,TOTAL_16,16 years and over,LOW_CI,Lower confidence interval,76.2,B,Break
NLD,Netherlands,TIME16,2016,RHPIPDEC,Patients reporting having been involved in decisions about care or treatment by their regular doctor,F,Female,TOTAL_16,16 years and over,UP_CI,Upper confidence interval,98.1,B,Break
NLD,Netherlands,TIME10,2010,COSKCOST,Consultation skipped due to costs,T,Total,TOTAL_16,16 years and over,AS_STD_RATE_CPAT,Age-sex standardised rate per 100 patients,1.9,,
NLD,Netherlands,TIME16,2016,COSKCOST,Consultation skipped due to costs,T,Total,TOTAL_16,16 years and over,AS_STD_RATE_CPAT,Age-sex standardised rate per 100 patients,10.3,B,Break
NLD,Netherlands,TIME16,2016,COSKCOST,Consultation skipped due to costs,T,Total,TOTAL_16,16 years and over,LOW_CI,Lower confidence interval,5,B,Break
NLD,Netherlands,TIME16,2016,COSKCOST,Consultation skipped due to costs,T,Total,TOTAL_16,16 years and over,UP_CI,Upper confidence interval,15.5,B,Break
NLD,Netherlands,TIME10,2010,MTSKCOST,"Medical tests, treatment or follow-up skipped due to costs",T,Total,TOTAL_16,16 years and over,AS_STD_RATE_CPAT,Age-sex standardised rate per 100 patients,2.7,,
NLD,Netherlands,TIME16,2016,MTSKCOST,"Medical tests, treatment or follow-up skipped due to costs",T,Total,TOTAL_16,16 years and over,AS_STD_RATE_CPAT,Age-sex standardised rate per 100 patients,9.1,B,Break
NLD,Netherlands,TIME16,2016,MTSKCOST,"Medical tests, treatment or follow-up skipped due to costs",T,Total,TOTAL_16,16 years and over,LOW_CI,Lower confidence interval,4.6,B,Break
NLD,Netherlands,TIME16,2016,MTSKCOST,"Medical tests, treatment or follow-up skipped due to costs",T,Total,TOTAL_16,16 years and over,UP_CI,Upper confidence interval,13.6,B,Break
NLD,Netherlands,TIME10,2010,PMSKCOST,Prescribed medicines skipped due to costs,T,Total,TOTAL_16,16 years and over,AS_STD_RATE_CPAT,Age-sex standardised rate per 100 patients,3.4,,
NLD,Netherlands,TIME16,2016,PMSKCOST,Prescribed medicines skipped due to costs,T,Total,TOTAL_16,16 years and over,AS_STD_RATE_CPAT,Age-sex standardised rate per 100 patients,6.7,B,Break
NLD,Netherlands,TIME16,2016,PMSKCOST,Prescribed medicines skipped due to costs,T,Total,TOTAL_16,16 years and over,LOW_CI,Lower confidence interval,4.5,B,Break
NLD,Netherlands,TIME16,2016,PMSKCOST,Prescribed medicines skipped due to costs,T,Total,TOTAL_16,16 years and over,UP_CI,Upper confidence interval,8.9,B,Break
NLD,Netherlands,TIME16,2016,WAITGEAP,Waiting time of more than four weeks for getting an appointment with a specialist,T,Total,TOTAL_16,16 years and over,AS_STD_RATE_CPAT,Age-sex standardised rate per 100 patients,30.3,B,Break
NLD,Netherlands,TIME16,2016,WAITGEAP,Waiting time of more than four weeks for getting an appointment with a specialist,T,Total,TOTAL_16,16 years and over,LOW_CI,Lower confidence interval,24.9,B,Break
NLD,Netherlands,TIME16,2016,WAITGEAP,Waiting time of more than four weeks for getting an appointment with a specialist,T,Total,TOTAL_16,16 years and over,UP_CI,Upper confidence interval,35.8,B,Break
NLD,Netherlands,TIME10,2010,RHPTIPAT,Patients reporting having spent enough time with their regular doctor during the consultation,T,Total,TOTAL_16,16 years and over,AS_STD_RATE_CPAT,Age-sex standardised rate per 100 patients,91.4,,
NLD,Netherlands,TIME16,2016,RHPTIPAT,Patients reporting having spent enough time with their regular doctor during the consultation,T,Total,TOTAL_16,16 years and over,AS_STD_RATE_CPAT,Age-sex standardised rate per 100 patients,94.1,B,Break
NLD,Netherlands,TIME16,2016,RHPTIPAT,Patients reporting having spent enough time with their regular doctor during the consultation,T,Total,TOTAL_16,16 years and over,LOW_CI,Lower confidence interval,91.3,B,Break
NLD,Netherlands,TIME16,2016,RHPTIPAT,Patients reporting having spent enough time with their regular doctor during the consultation,T,Total,TOTAL_16,16 years and over,UP_CI,Upper confidence interval,96.8,B,Break
NLD,Netherlands,TIME10,2010,RHPEXCLA,Patients reporting having received easy-to-understand explanations by their regular doctor,T,Total,TOTAL_16,16 years and over,AS_STD_RATE_CPAT,Age-sex standardised rate per 100 patients,96,,
NLD,Netherlands,TIME16,2016,RHPEXCLA,Patients reporting having received easy-to-understand explanations by their regular doctor,T,Total,TOTAL_16,16 years and over,AS_STD_RATE_CPAT,Age-sex standardised rate per 100 patients,96.9,B,Break
NLD,Netherlands,TIME16,2016,RHPEXCLA,Patients reporting having received easy-to-understand explanations by their regular doctor,T,Total,TOTAL_16,16 years and over,LOW_CI,Lower confidence interval,95,B,Break
NLD,Netherlands,TIME16,2016,RHPEXCLA,Patients reporting having received easy-to-understand explanations by their regular doctor,T,Total,TOTAL_16,16 years and over,UP_CI,Upper confidence interval,98.7,B,Break
NLD,Netherlands,TIME10,2010,RHPGOASK,Patients reporting having had the opportunity to ask questions or raise concerns to their regular doctor,T,Total,TOTAL_16,16 years and over,AS_STD_RATE_CPAT,Age-sex standardised rate per 100 patients,92.5,,
NLD,Netherlands,TIME16,2016,RHPGOASK,Patients reporting having had the opportunity to ask questions or raise concerns to their regular doctor,T,Total,TOTAL_16,16 years and over,AS_STD_RATE_CPAT,Age-sex standardised rate per 100 patients,96,B,Break
NLD,Netherlands,TIME16,2016,RHPGOASK,Patients reporting having had the opportunity to ask questions or raise concerns to their regular doctor,T,Total,TOTAL_16,16 years and over,LOW_CI,Lower confidence interval,93.7,B,Break
NLD,Netherlands,TIME16,2016,RHPGOASK,Patients reporting having had the opportunity to ask questions or raise concerns to their regular doctor,T,Total,TOTAL_16,16 years and over,UP_CI,Upper confidence interval,98.2,B,Break
NLD,Netherlands,TIME10,2010,RHPIPDEC,Patients reporting having been involved in decisions about care or treatment by their regular doctor,T,Total,TOTAL_16,16 years and over,AS_STD_RATE_CPAT,Age-sex standardised rate per 100 patients,89.1,,
NLD,Netherlands,TIME16,2016,RHPIPDEC,Patients reporting having been involved in decisions about care or treatment by their regular doctor,T,Total,TOTAL_16,16 years and over,AS_STD_RATE_CPAT,Age-sex standardised rate per 100 patients,87.1,B,Break
NLD,Netherlands,TIME16,2016,RHPIPDEC,Patients reporting having been involved in decisions about care or treatment by their regular doctor,T,Total,TOTAL_16,16 years and over,LOW_CI,Lower confidence interval,81,B,Break
NLD,Netherlands,TIME16,2016,RHPIPDEC,Patients reporting having been involved in decisions about care or treatment by their regular doctor,T,Total,TOTAL_16,16 years and over,UP_CI,Upper confidence interval,93.2,B,Break
NZL,New Zealand,TIME10,2010,COSKCOST,Consultation skipped due to costs,M,Male,TOTAL_16,16 years and over,AS_STD_RATE_CPAT,Age-sex standardised rate per 100 patients,10.6,,
NZL,New Zealand,TIME14,2014,COSKCOST,Consultation skipped due to costs,M,Male,TOTAL_16,16 years and over,AS_STD_RATE_CPAT,Age-sex standardised rate per 100 patients,10.4,,
NZL,New Zealand,TIME14,2014,COSKCOST,Consultation skipped due to costs,M,Male,TOTAL_16,16 years and over,LOW_CI,Lower confidence interval,9.4,,
NZL,New Zealand,TIME14,2014,COSKCOST,Consultation skipped due to costs,M,Male,TOTAL_16,16 years and over,UP_CI,Upper confidence interval,11.5,,
NZL,New Zealand,TIME15,2015,COSKCOST,Consultation skipped due to costs,M,Male,TOTAL_16,16 years and over,AS_STD_RATE_CPAT,Age-sex standardised rate per 100 patients,10.4,,
NZL,New Zealand,TIME15,2015,COSKCOST,Consultation skipped due to costs,M,Male,TOTAL_16,16 years and over,LOW_CI,Lower confidence interval,9.4,,
NZL,New Zealand,TIME15,2015,COSKCOST,Consultation skipped due to costs,M,Male,TOTAL_16,16 years and over,UP_CI,Upper confidence interval,11.4,,
NZL,New Zealand,TIME10,2010,MTSKCOST,"Medical tests, treatment or follow-up skipped due to costs",M,Male,TOTAL_16,16 years and over,AS_STD_RATE_CPAT,Age-sex standardised rate per 100 patients,9.8,,
NZL,New Zealand,TIME16,2016,MTSKCOST,"Medical tests, treatment or follow-up skipped due to costs",M,Male,TOTAL_16,16 years and over,AS_STD_RATE_CPAT,Age-sex standardised rate per 100 patients,4,,
NZL,New Zealand,TIME16,2016,MTSKCOST,"Medical tests, treatment or follow-up skipped due to costs",M,Male,TOTAL_16,16 years and over,LOW_CI,Lower confidence interval,0.6,,
NZL,New Zealand,TIME16,2016,MTSKCOST,"Medical tests, treatment or follow-up skipped due to costs",M,Male,TOTAL_16,16 years and over,UP_CI,Upper confidence interval,7.4,,
NZL,New Zealand,TIME10,2010,PMSKCOST,Prescribed medicines skipped due to costs,M,Male,TOTAL_16,16 years and over,AS_STD_RATE_CPAT,Age-sex standardised rate per 100 patients,7.8,,
NZL,New Zealand,TIME14,2014,PMSKCOST,Prescribed medicines skipped due to costs,M,Male,TOTAL_16,16 years and over,AS_STD_RATE_CPAT,Age-sex standardised rate per 100 patients,4.9,,
NZL,New Zealand,TIME14,2014,PMSKCOST,Prescribed medicines skipped due to costs,M,Male,TOTAL_16,16 years and over,LOW_CI,Lower confidence interval,4.2,,
NZL,New Zealand,TIME14,2014,PMSKCOST,Prescribed medicines skipped due to costs,M,Male,TOTAL_16,16 years and over,UP_CI,Upper confidence interval,5.6,,
NZL,New Zealand,TIME15,2015,PMSKCOST,Prescribed medicines skipped due to costs,M,Male,TOTAL_16,16 years and over,AS_STD_RATE_CPAT,Age-sex standardised rate per 100 patients,4.3,,
NZL,New Zealand,TIME15,2015,PMSKCOST,Prescribed medicines skipped due to costs,M,Male,TOTAL_16,16 years and over,LOW_CI,Lower confidence interval,3.8,,
NZL,New Zealand,TIME15,2015,PMSKCOST,Prescribed medicines skipped due to costs,M,Male,TOTAL_16,16 years and over,UP_CI,Upper confidence interval,4.9,,
NZL,New Zealand,TIME16,2016,PMSKCOST,Prescribed medicines skipped due to costs,M,Male,TOTAL_16,16 years and over,AS_STD_RATE_CPAT,Age-sex standardised rate per 100 patients,1.9,,
NZL,New Zealand,TIME16,2016,PMSKCOST,Prescribed medicines skipped due to costs,M,Male,TOTAL_16,16 years and over,LOW_CI,Lower confidence interval,0,,
NZL,New Zealand,TIME16,2016,PMSKCOST,Prescribed medicines skipped due to costs,M,Male,TOTAL_16,16 years and over,UP_CI,Upper confidence interval,3.9,,
NZL,New Zealand,TIME16,2016,WAITGEAP,Waiting time of more than four weeks for getting an appointment with a specialist,M,Male,TOTAL_16,16 years and over,AS_STD_RATE_CPAT,Age-sex standardised rate per 100 patients,21.9,,
NZL,New Zealand,TIME16,2016,WAITGEAP,Waiting time of more than four weeks for getting an appointment with a specialist,M,Male,TOTAL_16,16 years and over,LOW_CI,Lower confidence interval,4.3,,
NZL,New Zealand,TIME16,2016,WAITGEAP,Waiting time of more than four weeks for getting an appointment with a specialist,M,Male,TOTAL_16,16 years and over,UP_CI,Upper confidence interval,39.5,,
NZL,New Zealand,TIME10,2010,RHPTIPAT,Patients reporting having spent enough time with their regular doctor during the consultation,M,Male,TOTAL_16,16 years and over,AS_STD_RATE_CPAT,Age-sex standardised rate per 100 patients,94,,
NZL,New Zealand,TIME16,2016,RHPTIPAT,Patients reporting having spent enough time with their regular doctor during the consultation,M,Male,TOTAL_16,16 years and over,AS_STD_RATE_CPAT,Age-sex standardised rate per 100 patients,90.4,,
NZL,New Zealand,TIME16,2016,RHPTIPAT,Patients reporting having spent enough time with their regular doctor during the consultation,M,Male,TOTAL_16,16 years and over,LOW_CI,Lower confidence interval,84.4,,
NZL,New Zealand,TIME16,2016,RHPTIPAT,Patients reporting having spent enough time with their regular doctor during the consultation,M,Male,TOTAL_16,16 years and over,UP_CI,Upper confidence interval,96.3,,
NZL,New Zealand,TIME14,2014,HPREXCLA,Patients reporting having received easy-to-understand explanations by any doctor,M,Male,TOTAL_16,16 years and over,AS_STD_RATE_CPAT,Age-sex standardised rate per 100 patients,92.3,,
NZL,New Zealand,TIME14,2014,HPREXCLA,Patients reporting having received easy-to-understand explanations by any doctor,M,Male,TOTAL_16,16 years and over,LOW_CI,Lower confidence interval,90.9,,
NZL,New Zealand,TIME14,2014,HPREXCLA,Patients reporting having received easy-to-understand explanations by any doctor,M,Male,TOTAL_16,16 years and over,UP_CI,Upper confidence interval,93.8,,
NZL,New Zealand,TIME15,2015,HPREXCLA,Patients reporting having received easy-to-understand explanations by any doctor,M,Male,TOTAL_16,16 years and over,AS_STD_RATE_CPAT,Age-sex standardised rate per 100 patients,91.2,,
NZL,New Zealand,TIME15,2015,HPREXCLA,Patients reporting having received easy-to-understand explanations by any doctor,M,Male,TOTAL_16,16 years and over,LOW_CI,Lower confidence interval,89.7,,
NZL,New Zealand,TIME15,2015,HPREXCLA,Patients reporting having received easy-to-understand explanations by any doctor,M,Male,TOTAL_16,16 years and over,UP_CI,Upper confidence interval,92.7,,
NZL,New Zealand,TIME10,2010,RHPEXCLA,Patients reporting having received easy-to-understand explanations by their regular doctor,M,Male,TOTAL_16,16 years and over,AS_STD_RATE_CPAT,Age-sex standardised rate per 100 patients,90.8,,
NZL,New Zealand,TIME16,2016,RHPEXCLA,Patients reporting having received easy-to-understand explanations by their regular doctor,M,Male,TOTAL_16,16 years and over,AS_STD_RATE_CPAT,Age-sex standardised rate per 100 patients,88.6,,
NZL,New Zealand,TIME16,2016,RHPEXCLA,Patients reporting having received easy-to-understand explanations by their regular doctor,M,Male,TOTAL_16,16 years and over,LOW_CI,Lower confidence interval,81.5,,
NZL,New Zealand,TIME16,2016,RHPEXCLA,Patients reporting having received easy-to-understand explanations by their regular doctor,M,Male,TOTAL_16,16 years and over,UP_CI,Upper confidence interval,95.8,,
NZL,New Zealand,TIME10,2010,RHPGOASK,Patients reporting having had the opportunity to ask questions or raise concerns to their regular doctor,M,Male,TOTAL_16,16 years and over,AS_STD_RATE_CPAT,Age-sex standardised rate per 100 patients,92,,
NZL,New Zealand,TIME14,2014,HPRIPDEC,Patients reporting having been involved in decisions about care or treatment by any doctor,M,Male,TOTAL_16,16 years and over,AS_STD_RATE_CPAT,Age-sex standardised rate per 100 patients,90.2,,
NZL,New Zealand,TIME14,2014,HPRIPDEC,Patients reporting having been involved in decisions about care or treatment by any doctor,M,Male,TOTAL_16,16 years and over,LOW_CI,Lower confidence interval,88.6,,
NZL,New Zealand,TIME14,2014,HPRIPDEC,Patients reporting having been involved in decisions about care or treatment by any doctor,M,Male,TOTAL_16,16 years and over,UP_CI,Upper confidence interval,91.8,,
NZL,New Zealand,TIME15,2015,HPRIPDEC,Patients reporting having been involved in decisions about care or treatment by any doctor,M,Male,TOTAL_16,16 years and over,AS_STD_RATE_CPAT,Age-sex standardised rate per 100 patients,87.9,,
NZL,New Zealand,TIME15,2015,HPRIPDEC,Patients reporting having been involved in decisions about care or treatment by any doctor,M,Male,TOTAL_16,16 years and over,LOW_CI,Lower confidence interval,86.1,,
NZL,New Zealand,TIME15,2015,HPRIPDEC,Patients reporting having been involved in decisions about care or treatment by any doctor,M,Male,TOTAL_16,16 years and over,UP_CI,Upper confidence interval,89.7,,
NZL,New Zealand,TIME10,2010,RHPIPDEC,Patients reporting having been involved in decisions about care or treatment by their regular doctor,M,Male,TOTAL_16,16 years and over,AS_STD_RATE_CPAT,Age-sex standardised rate per 100 patients,83.4,,
NZL,New Zealand,TIME16,2016,RHPIPDEC,Patients reporting having been involved in decisions about care or treatment by their regular doctor,M,Male,TOTAL_16,16 years and over,AS_STD_RATE_CPAT,Age-sex standardised rate per 100 patients,91,,
NZL,New Zealand,TIME16,2016,RHPIPDEC,Patients reporting having been involved in decisions about care or treatment by their regular doctor,M,Male,TOTAL_16,16 years and over,LOW_CI,Lower confidence interval,85.3,,
NZL,New Zealand,TIME16,2016,RHPIPDEC,Patients reporting having been involved in decisions about care or treatment by their regular doctor,M,Male,TOTAL_16,16 years and over,UP_CI,Upper confidence interval,96.8,,
NZL,New Zealand,TIME10,2010,COSKCOST,Consultation skipped due to costs,F,Female,TOTAL_16,16 years and over,AS_STD_RATE_CPAT,Age-sex standardised rate per 100 patients,10.5,,
NZL,New Zealand,TIME14,2014,COSKCOST,Consultation skipped due to costs,F,Female,TOTAL_16,16 years and over,AS_STD_RATE_CPAT,Age-sex standardised rate per 100 patients,17.6,,
NZL,New Zealand,TIME14,2014,COSKCOST,Consultation skipped due to costs,F,Female,TOTAL_16,16 years and over,LOW_CI,Lower confidence interval,16.5,,
NZL,New Zealand,TIME14,2014,COSKCOST,Consultation skipped due to costs,F,Female,TOTAL_16,16 years and over,UP_CI,Upper confidence interval,18.8,,
NZL,New Zealand,TIME15,2015,COSKCOST,Consultation skipped due to costs,F,Female,TOTAL_16,16 years and over,AS_STD_RATE_CPAT,Age-sex standardised rate per 100 patients,18.6,,
NZL,New Zealand,TIME15,2015,COSKCOST,Consultation skipped due to costs,F,Female,TOTAL_16,16 years and over,LOW_CI,Lower confidence interval,17.5,,
NZL,New Zealand,TIME15,2015,COSKCOST,Consultation skipped due to costs,F,Female,TOTAL_16,16 years and over,UP_CI,Upper confidence interval,19.8,,
NZL,New Zealand,TIME10,2010,MTSKCOST,"Medical tests, treatment or follow-up skipped due to costs",F,Female,TOTAL_16,16 years and over,AS_STD_RATE_CPAT,Age-sex standardised rate per 100 patients,8.5,,
NZL,New Zealand,TIME16,2016,MTSKCOST,"Medical tests, treatment or follow-up skipped due to costs",F,Female,TOTAL_16,16 years and over,AS_STD_RATE_CPAT,Age-sex standardised rate per 100 patients,15.1,,
NZL,New Zealand,TIME16,2016,MTSKCOST,"Medical tests, treatment or follow-up skipped due to costs",F,Female,TOTAL_16,16 years and over,LOW_CI,Lower confidence interval,6.4,,
NZL,New Zealand,TIME16,2016,MTSKCOST,"Medical tests, treatment or follow-up skipped due to costs",F,Female,TOTAL_16,16 years and over,UP_CI,Upper confidence interval,23.8,,
NZL,New Zealand,TIME10,2010,PMSKCOST,Prescribed medicines skipped due to costs,F,Female,TOTAL_16,16 years and over,AS_STD_RATE_CPAT,Age-sex standardised rate per 100 patients,8.3,,
NZL,New Zealand,TIME14,2014,PMSKCOST,Prescribed medicines skipped due to costs,F,Female,TOTAL_16,16 years and over,AS_STD_RATE_CPAT,Age-sex standardised rate per 100 patients,8.4,,
NZL,New Zealand,TIME14,2014,PMSKCOST,Prescribed medicines skipped due to costs,F,Female,TOTAL_16,16 years and over,LOW_CI,Lower confidence interval,7.5,,
NZL,New Zealand,TIME14,2014,PMSKCOST,Prescribed medicines skipped due to costs,F,Female,TOTAL_16,16 years and over,UP_CI,Upper confidence interval,9.2,,
NZL,New Zealand,TIME15,2015,PMSKCOST,Prescribed medicines skipped due to costs,F,Female,TOTAL_16,16 years and over,AS_STD_RATE_CPAT,Age-sex standardised rate per 100 patients,8.6,,
NZL,New Zealand,TIME15,2015,PMSKCOST,Prescribed medicines skipped due to costs,F,Female,TOTAL_16,16 years and over,LOW_CI,Lower confidence interval,7.9,,
NZL,New Zealand,TIME15,2015,PMSKCOST,Prescribed medicines skipped due to costs,F,Female,TOTAL_16,16 years and over,UP_CI,Upper confidence interval,9.3,,
NZL,New Zealand,TIME16,2016,PMSKCOST,Prescribed medicines skipped due to costs,F,Female,TOTAL_16,16 years and over,AS_STD_RATE_CPAT,Age-sex standardised rate per 100 patients,9.2,,
NZL,New Zealand,TIME16,2016,PMSKCOST,Prescribed medicines skipped due to costs,F,Female,TOTAL_16,16 years and over,LOW_CI,Lower confidence interval,2.8,,
NZL,New Zealand,TIME16,2016,PMSKCOST,Prescribed medicines skipped due to costs,F,Female,TOTAL_16,16 years and over,UP_CI,Upper confidence interval,15.7,,
NZL,New Zealand,TIME16,2016,WAITGEAP,Waiting time of more than four weeks for getting an appointment with a specialist,F,Female,TOTAL_16,16 years and over,AS_STD_RATE_CPAT,Age-sex standardised rate per 100 patients,15.3,,
NZL,New Zealand,TIME16,2016,WAITGEAP,Waiting time of more than four weeks for getting an appointment with a specialist,F,Female,TOTAL_16,16 years and over,LOW_CI,Lower confidence interval,4.1,,
NZL,New Zealand,TIME16,2016,WAITGEAP,Waiting time of more than four weeks for getting an appointment with a specialist,F,Female,TOTAL_16,16 years and over,UP_CI,Upper confidence interval,26.6,,
NZL,New Zealand,TIME10,2010,RHPTIPAT,Patients reporting having spent enough time with their regular doctor during the consultation,F,Female,TOTAL_16,16 years and over,AS_STD_RATE_CPAT,Age-sex standardised rate per 100 patients,91.3,,
NZL,New Zealand,TIME16,2016,RHPTIPAT,Patients reporting having spent enough time with their regular doctor during the consultation,F,Female,TOTAL_16,16 years and over,AS_STD_RATE_CPAT,Age-sex standardised rate per 100 patients,86.4,,
NZL,New Zealand,TIME16,2016,RHPTIPAT,Patients reporting having spent enough time with their regular doctor during the consultation,F,Female,TOTAL_16,16 years and over,LOW_CI,Lower confidence interval,78.9,,
NZL,New Zealand,TIME16,2016,RHPTIPAT,Patients reporting having spent enough time with their regular doctor during the consultation,F,Female,TOTAL_16,16 years and over,UP_CI,Upper confidence interval,93.8,,
NZL,New Zealand,TIME14,2014,HPREXCLA,Patients reporting having received easy-to-understand explanations by any doctor,F,Female,TOTAL_16,16 years and over,AS_STD_RATE_CPAT,Age-sex standardised rate per 100 patients,90.6,,
