COU,Country,PER,Periods,IND,Indicator,GEN,Gender,AGE,Age Group,VAL,Value,Value,Flag Codes,Flags
BRA,Brazil,PERC09,2005-2009,CCCVNTSR,Cervical cancer five year net survival ,F,Female,TOTAL_15,15 years old and over,UP_CI,Upper confidence interval,66.5,,
BRA,Brazil,PERC14,2010-2014,CCCVNTSR,Cervical cancer five year net survival ,F,Female,TOTAL_15,15 years old and over,ASTD_SURVIVAL,Age-standardised survival (%),60.3,,
BRA,Brazil,PERC14,2010-2014,CCCVNTSR,Cervical cancer five year net survival ,F,Female,TOTAL_15,15 years old and over,LOW_CI,Lower confidence interval,56.3,,
BRA,Brazil,PERC14,2010-2014,CCCVNTSR,Cervical cancer five year net survival ,F,Female,TOTAL_15,15 years old and over,UP_CI,Upper confidence interval,64.3,,
BRA,Brazil,PERC04,2000-2004,CCCLNTSR,Colon cancer five year net survival ,T,Total,TOTAL_15,15 years old and over,ASTD_SURVIVAL,Age-standardised survival (%),58.5,,
BRA,Brazil,PERC04,2000-2004,CCCLNTSR,Colon cancer five year net survival ,T,Total,TOTAL_15,15 years old and over,LOW_CI,Lower confidence interval,49.9,,
BRA,Brazil,PERC04,2000-2004,CCCLNTSR,Colon cancer five year net survival ,T,Total,TOTAL_15,15 years old and over,UP_CI,Upper confidence interval,67.1,,
BRA,Brazil,PERC09,2005-2009,CCCLNTSR,Colon cancer five year net survival ,T,Total,TOTAL_15,15 years old and over,ASTD_SURVIVAL,Age-standardised survival (%),54.3,,
BRA,Brazil,PERC09,2005-2009,CCCLNTSR,Colon cancer five year net survival ,T,Total,TOTAL_15,15 years old and over,LOW_CI,Lower confidence interval,51.1,,
BRA,Brazil,PERC09,2005-2009,CCCLNTSR,Colon cancer five year net survival ,T,Total,TOTAL_15,15 years old and over,UP_CI,Upper confidence interval,57.4,,
BRA,Brazil,PERC14,2010-2014,CCCLNTSR,Colon cancer five year net survival ,T,Total,TOTAL_15,15 years old and over,ASTD_SURVIVAL,Age-standardised survival (%),53.7,,
BRA,Brazil,PERC14,2010-2014,CCCLNTSR,Colon cancer five year net survival ,T,Total,TOTAL_15,15 years old and over,LOW_CI,Lower confidence interval,48.8,,
BRA,Brazil,PERC14,2010-2014,CCCLNTSR,Colon cancer five year net survival ,T,Total,TOTAL_15,15 years old and over,UP_CI,Upper confidence interval,58.5,,
BRA,Brazil,PERC04,2000-2004,CCRTNTSR,Rectal cancer five year net survival ,T,Total,TOTAL_15,15 years old and over,ASTD_SURVIVAL,Age-standardised survival (%),45.8,,
BRA,Brazil,PERC04,2000-2004,CCRTNTSR,Rectal cancer five year net survival ,T,Total,TOTAL_15,15 years old and over,LOW_CI,Lower confidence interval,39.9,,
BRA,Brazil,PERC04,2000-2004,CCRTNTSR,Rectal cancer five year net survival ,T,Total,TOTAL_15,15 years old and over,UP_CI,Upper confidence interval,51.6,,
BRA,Brazil,PERC09,2005-2009,CCRTNTSR,Rectal cancer five year net survival ,T,Total,TOTAL_15,15 years old and over,ASTD_SURVIVAL,Age-standardised survival (%),52.9,,
BRA,Brazil,PERC09,2005-2009,CCRTNTSR,Rectal cancer five year net survival ,T,Total,TOTAL_15,15 years old and over,LOW_CI,Lower confidence interval,48.3,,
BRA,Brazil,PERC09,2005-2009,CCRTNTSR,Rectal cancer five year net survival ,T,Total,TOTAL_15,15 years old and over,UP_CI,Upper confidence interval,57.5,,
BRA,Brazil,PERC14,2010-2014,CCRTNTSR,Rectal cancer five year net survival ,T,Total,TOTAL_15,15 years old and over,ASTD_SURVIVAL,Age-standardised survival (%),50.3,,
BRA,Brazil,PERC14,2010-2014,CCRTNTSR,Rectal cancer five year net survival ,T,Total,TOTAL_15,15 years old and over,LOW_CI,Lower confidence interval,45.6,,
BRA,Brazil,PERC14,2010-2014,CCRTNTSR,Rectal cancer five year net survival ,T,Total,TOTAL_15,15 years old and over,UP_CI,Upper confidence interval,55,,
CHL,Chile,PERC04,2000-2004,CCBRNTSR,Breast cancer five year net survival ,F,Female,TOTAL_15,15 years old and over,ASTD_SURVIVAL,Age-standardised survival (%),74.6,,
CHL,Chile,PERC04,2000-2004,CCBRNTSR,Breast cancer five year net survival ,F,Female,TOTAL_15,15 years old and over,LOW_CI,Lower confidence interval,68.2,,
CHL,Chile,PERC04,2000-2004,CCBRNTSR,Breast cancer five year net survival ,F,Female,TOTAL_15,15 years old and over,UP_CI,Upper confidence interval,81.1,,
CHL,Chile,PERC09,2005-2009,CCBRNTSR,Breast cancer five year net survival ,F,Female,TOTAL_15,15 years old and over,ASTD_SURVIVAL,Age-standardised survival (%),73.5,,
CHL,Chile,PERC09,2005-2009,CCBRNTSR,Breast cancer five year net survival ,F,Female,TOTAL_15,15 years old and over,LOW_CI,Lower confidence interval,68.4,,
CHL,Chile,PERC09,2005-2009,CCBRNTSR,Breast cancer five year net survival ,F,Female,TOTAL_15,15 years old and over,UP_CI,Upper confidence interval,78.6,,
CHL,Chile,PERC14,2010-2014,CCBRNTSR,Breast cancer five year net survival ,F,Female,TOTAL_15,15 years old and over,ASTD_SURVIVAL,Age-standardised survival (%),75.5,,
CHL,Chile,PERC14,2010-2014,CCBRNTSR,Breast cancer five year net survival ,F,Female,TOTAL_15,15 years old and over,LOW_CI,Lower confidence interval,69.4,,
CHL,Chile,PERC14,2010-2014,CCBRNTSR,Breast cancer five year net survival ,F,Female,TOTAL_15,15 years old and over,UP_CI,Upper confidence interval,81.5,,
CHL,Chile,PERC04,2000-2004,CCCVNTSR,Cervical cancer five year net survival ,F,Female,TOTAL_15,15 years old and over,ASTD_SURVIVAL,Age-standardised survival (%),58.2,,
CHL,Chile,PERC04,2000-2004,CCCVNTSR,Cervical cancer five year net survival ,F,Female,TOTAL_15,15 years old and over,LOW_CI,Lower confidence interval,52.3,,
CHL,Chile,PERC04,2000-2004,CCCVNTSR,Cervical cancer five year net survival ,F,Female,TOTAL_15,15 years old and over,UP_CI,Upper confidence interval,64,,
CHL,Chile,PERC09,2005-2009,CCCVNTSR,Cervical cancer five year net survival ,F,Female,TOTAL_15,15 years old and over,ASTD_SURVIVAL,Age-standardised survival (%),57.2,,
CHL,Chile,PERC09,2005-2009,CCCVNTSR,Cervical cancer five year net survival ,F,Female,TOTAL_15,15 years old and over,LOW_CI,Lower confidence interval,51.6,,
CHL,Chile,PERC09,2005-2009,CCCVNTSR,Cervical cancer five year net survival ,F,Female,TOTAL_15,15 years old and over,UP_CI,Upper confidence interval,62.9,,
CHL,Chile,PERC14,2010-2014,CCCVNTSR,Cervical cancer five year net survival ,F,Female,TOTAL_15,15 years old and over,ASTD_SURVIVAL,Age-standardised survival (%),56.7,,
CHL,Chile,PERC14,2010-2014,CCCVNTSR,Cervical cancer five year net survival ,F,Female,TOTAL_15,15 years old and over,LOW_CI,Lower confidence interval,50,,
CHL,Chile,PERC14,2010-2014,CCCVNTSR,Cervical cancer five year net survival ,F,Female,TOTAL_15,15 years old and over,UP_CI,Upper confidence interval,63.4,,
CHL,Chile,PERC04,2000-2004,CCCLNTSR,Colon cancer five year net survival ,T,Total,TOTAL_15,15 years old and over,ASTD_SURVIVAL,Age-standardised survival (%),35.5,,
CHL,Chile,PERC04,2000-2004,CCCLNTSR,Colon cancer five year net survival ,T,Total,TOTAL_15,15 years old and over,LOW_CI,Lower confidence interval,28.6,,
CHL,Chile,PERC04,2000-2004,CCCLNTSR,Colon cancer five year net survival ,T,Total,TOTAL_15,15 years old and over,UP_CI,Upper confidence interval,42.3,,
CHL,Chile,PERC09,2005-2009,CCCLNTSR,Colon cancer five year net survival ,T,Total,TOTAL_15,15 years old and over,ASTD_SURVIVAL,Age-standardised survival (%),47.1,,
CHL,Chile,PERC09,2005-2009,CCCLNTSR,Colon cancer five year net survival ,T,Total,TOTAL_15,15 years old and over,LOW_CI,Lower confidence interval,43.1,,
CHL,Chile,PERC09,2005-2009,CCCLNTSR,Colon cancer five year net survival ,T,Total,TOTAL_15,15 years old and over,UP_CI,Upper confidence interval,51,,
CHL,Chile,PERC14,2010-2014,CCCLNTSR,Colon cancer five year net survival ,T,Total,TOTAL_15,15 years old and over,ASTD_SURVIVAL,Age-standardised survival (%),43.9,,
CHL,Chile,PERC14,2010-2014,CCCLNTSR,Colon cancer five year net survival ,T,Total,TOTAL_15,15 years old and over,LOW_CI,Lower confidence interval,39.3,,
CHL,Chile,PERC14,2010-2014,CCCLNTSR,Colon cancer five year net survival ,T,Total,TOTAL_15,15 years old and over,UP_CI,Upper confidence interval,48.5,,
CHL,Chile,PERC04,2000-2004,CCRTNTSR,Rectal cancer five year net survival ,T,Total,TOTAL_15,15 years old and over,ASTD_SURVIVAL,Age-standardised survival (%),35.9,,
CHL,Chile,PERC04,2000-2004,CCRTNTSR,Rectal cancer five year net survival ,T,Total,TOTAL_15,15 years old and over,LOW_CI,Lower confidence interval,26.3,,
CHL,Chile,PERC04,2000-2004,CCRTNTSR,Rectal cancer five year net survival ,T,Total,TOTAL_15,15 years old and over,UP_CI,Upper confidence interval,45.5,,
CHL,Chile,PERC09,2005-2009,CCRTNTSR,Rectal cancer five year net survival ,T,Total,TOTAL_15,15 years old and over,ASTD_SURVIVAL,Age-standardised survival (%),39.5,,
CHL,Chile,PERC09,2005-2009,CCRTNTSR,Rectal cancer five year net survival ,T,Total,TOTAL_15,15 years old and over,LOW_CI,Lower confidence interval,33.9,,
CHL,Chile,PERC09,2005-2009,CCRTNTSR,Rectal cancer five year net survival ,T,Total,TOTAL_15,15 years old and over,UP_CI,Upper confidence interval,45,,
CHL,Chile,PERC14,2010-2014,CCRTNTSR,Rectal cancer five year net survival ,T,Total,TOTAL_15,15 years old and over,ASTD_SURVIVAL,Age-standardised survival (%),32.7,,
CHL,Chile,PERC14,2010-2014,CCRTNTSR,Rectal cancer five year net survival ,T,Total,TOTAL_15,15 years old and over,LOW_CI,Lower confidence interval,26.6,,
CHL,Chile,PERC14,2010-2014,CCRTNTSR,Rectal cancer five year net survival ,T,Total,TOTAL_15,15 years old and over,UP_CI,Upper confidence interval,38.8,,
CHN,China (People's Republic of),PERC04,2000-2004,CCBRNTSR,Breast cancer five year net survival ,F,Female,TOTAL_15,15 years old and over,ASTD_SURVIVAL,Age-standardised survival (%),75.9,,
CHN,China (People's Republic of),PERC04,2000-2004,CCBRNTSR,Breast cancer five year net survival ,F,Female,TOTAL_15,15 years old and over,LOW_CI,Lower confidence interval,70.9,,
CHN,China (People's Republic of),PERC04,2000-2004,CCBRNTSR,Breast cancer five year net survival ,F,Female,TOTAL_15,15 years old and over,UP_CI,Upper confidence interval,80.9,,
CHN,China (People's Republic of),PERC09,2005-2009,CCBRNTSR,Breast cancer five year net survival ,F,Female,TOTAL_15,15 years old and over,ASTD_SURVIVAL,Age-standardised survival (%),80.4,,
CHN,China (People's Republic of),PERC09,2005-2009,CCBRNTSR,Breast cancer five year net survival ,F,Female,TOTAL_15,15 years old and over,LOW_CI,Lower confidence interval,79.3,,
CHN,China (People's Republic of),PERC09,2005-2009,CCBRNTSR,Breast cancer five year net survival ,F,Female,TOTAL_15,15 years old and over,UP_CI,Upper confidence interval,81.5,,
CHN,China (People's Republic of),PERC14,2010-2014,CCBRNTSR,Breast cancer five year net survival ,F,Female,TOTAL_15,15 years old and over,ASTD_SURVIVAL,Age-standardised survival (%),83.2,,
CHN,China (People's Republic of),PERC14,2010-2014,CCBRNTSR,Breast cancer five year net survival ,F,Female,TOTAL_15,15 years old and over,LOW_CI,Lower confidence interval,82.1,,
CHN,China (People's Republic of),PERC14,2010-2014,CCBRNTSR,Breast cancer five year net survival ,F,Female,TOTAL_15,15 years old and over,UP_CI,Upper confidence interval,84.3,,
CHN,China (People's Republic of),PERC04,2000-2004,CCCVNTSR,Cervical cancer five year net survival ,F,Female,TOTAL_15,15 years old and over,ASTD_SURVIVAL,Age-standardised survival (%),53.3,,
CHN,China (People's Republic of),PERC04,2000-2004,CCCVNTSR,Cervical cancer five year net survival ,F,Female,TOTAL_15,15 years old and over,LOW_CI,Lower confidence interval,48.1,,
CHN,China (People's Republic of),PERC04,2000-2004,CCCVNTSR,Cervical cancer five year net survival ,F,Female,TOTAL_15,15 years old and over,UP_CI,Upper confidence interval,58.5,,
CHN,China (People's Republic of),PERC09,2005-2009,CCCVNTSR,Cervical cancer five year net survival ,F,Female,TOTAL_15,15 years old and over,ASTD_SURVIVAL,Age-standardised survival (%),63,,
CHN,China (People's Republic of),PERC09,2005-2009,CCCVNTSR,Cervical cancer five year net survival ,F,Female,TOTAL_15,15 years old and over,LOW_CI,Lower confidence interval,61.2,,
CHN,China (People's Republic of),PERC09,2005-2009,CCCVNTSR,Cervical cancer five year net survival ,F,Female,TOTAL_15,15 years old and over,UP_CI,Upper confidence interval,64.9,,
CHN,China (People's Republic of),PERC14,2010-2014,CCCVNTSR,Cervical cancer five year net survival ,F,Female,TOTAL_15,15 years old and over,ASTD_SURVIVAL,Age-standardised survival (%),67.6,,
CHN,China (People's Republic of),PERC14,2010-2014,CCCVNTSR,Cervical cancer five year net survival ,F,Female,TOTAL_15,15 years old and over,LOW_CI,Lower confidence interval,65.8,,
CHN,China (People's Republic of),PERC14,2010-2014,CCCVNTSR,Cervical cancer five year net survival ,F,Female,TOTAL_15,15 years old and over,UP_CI,Upper confidence interval,69.5,,
CHN,China (People's Republic of),PERC04,2000-2004,CCCLNTSR,Colon cancer five year net survival ,T,Total,TOTAL_15,15 years old and over,ASTD_SURVIVAL,Age-standardised survival (%),51.4,,
CHN,China (People's Republic of),PERC04,2000-2004,CCCLNTSR,Colon cancer five year net survival ,T,Total,TOTAL_15,15 years old and over,LOW_CI,Lower confidence interval,49.6,,
CHN,China (People's Republic of),PERC04,2000-2004,CCCLNTSR,Colon cancer five year net survival ,T,Total,TOTAL_15,15 years old and over,UP_CI,Upper confidence interval,53.3,,
CHN,China (People's Republic of),PERC09,2005-2009,CCCLNTSR,Colon cancer five year net survival ,T,Total,TOTAL_15,15 years old and over,ASTD_SURVIVAL,Age-standardised survival (%),55.6,,
CHN,China (People's Republic of),PERC09,2005-2009,CCCLNTSR,Colon cancer five year net survival ,T,Total,TOTAL_15,15 years old and over,LOW_CI,Lower confidence interval,54.6,,
CHN,China (People's Republic of),PERC09,2005-2009,CCCLNTSR,Colon cancer five year net survival ,T,Total,TOTAL_15,15 years old and over,UP_CI,Upper confidence interval,56.5,,
CHN,China (People's Republic of),PERC14,2010-2014,CCCLNTSR,Colon cancer five year net survival ,T,Total,TOTAL_15,15 years old and over,ASTD_SURVIVAL,Age-standardised survival (%),57.6,,
CHN,China (People's Republic of),PERC14,2010-2014,CCCLNTSR,Colon cancer five year net survival ,T,Total,TOTAL_15,15 years old and over,LOW_CI,Lower confidence interval,56.6,,
CHN,China (People's Republic of),PERC14,2010-2014,CCCLNTSR,Colon cancer five year net survival ,T,Total,TOTAL_15,15 years old and over,UP_CI,Upper confidence interval,58.6,,
CHN,China (People's Republic of),PERC04,2000-2004,CCRTNTSR,Rectal cancer five year net survival ,T,Total,TOTAL_15,15 years old and over,ASTD_SURVIVAL,Age-standardised survival (%),49.5,,
CHN,China (People's Republic of),PERC04,2000-2004,CCRTNTSR,Rectal cancer five year net survival ,T,Total,TOTAL_15,15 years old and over,LOW_CI,Lower confidence interval,47.5,,
CHN,China (People's Republic of),PERC04,2000-2004,CCRTNTSR,Rectal cancer five year net survival ,T,Total,TOTAL_15,15 years old and over,UP_CI,Upper confidence interval,51.4,,
CHN,China (People's Republic of),PERC09,2005-2009,CCRTNTSR,Rectal cancer five year net survival ,T,Total,TOTAL_15,15 years old and over,ASTD_SURVIVAL,Age-standardised survival (%),52.5,,
CHN,China (People's Republic of),PERC09,2005-2009,CCRTNTSR,Rectal cancer five year net survival ,T,Total,TOTAL_15,15 years old and over,LOW_CI,Lower confidence interval,51.5,,
CHN,China (People's Republic of),PERC09,2005-2009,CCRTNTSR,Rectal cancer five year net survival ,T,Total,TOTAL_15,15 years old and over,UP_CI,Upper confidence interval,53.6,,
CHN,China (People's Republic of),PERC14,2010-2014,CCRTNTSR,Rectal cancer five year net survival ,T,Total,TOTAL_15,15 years old and over,ASTD_SURVIVAL,Age-standardised survival (%),56.9,,
CHN,China (People's Republic of),PERC14,2010-2014,CCRTNTSR,Rectal cancer five year net survival ,T,Total,TOTAL_15,15 years old and over,LOW_CI,Lower confidence interval,55.8,,
CHN,China (People's Republic of),PERC14,2010-2014,CCRTNTSR,Rectal cancer five year net survival ,T,Total,TOTAL_15,15 years old and over,UP_CI,Upper confidence interval,58,,
COL,Colombia,PERC04,2000-2004,CCBRNTSR,Breast cancer five year net survival ,F,Female,TOTAL_15,15 years old and over,ASTD_SURVIVAL,Age-standardised survival (%),72.3,,
COL,Colombia,PERC04,2000-2004,CCBRNTSR,Breast cancer five year net survival ,F,Female,TOTAL_15,15 years old and over,LOW_CI,Lower confidence interval,68.9,,
COL,Colombia,PERC04,2000-2004,CCBRNTSR,Breast cancer five year net survival ,F,Female,TOTAL_15,15 years old and over,UP_CI,Upper confidence interval,75.7,,
COL,Colombia,PERC09,2005-2009,CCBRNTSR,Breast cancer five year net survival ,F,Female,TOTAL_15,15 years old and over,ASTD_SURVIVAL,Age-standardised survival (%),79.1,,
COL,Colombia,PERC09,2005-2009,CCBRNTSR,Breast cancer five year net survival ,F,Female,TOTAL_15,15 years old and over,LOW_CI,Lower confidence interval,76.1,,
COL,Colombia,PERC09,2005-2009,CCBRNTSR,Breast cancer five year net survival ,F,Female,TOTAL_15,15 years old and over,UP_CI,Upper confidence interval,82,,
COL,Colombia,PERC14,2010-2014,CCBRNTSR,Breast cancer five year net survival ,F,Female,TOTAL_15,15 years old and over,ASTD_SURVIVAL,Age-standardised survival (%),72.1,,
COL,Colombia,PERC14,2010-2014,CCBRNTSR,Breast cancer five year net survival ,F,Female,TOTAL_15,15 years old and over,LOW_CI,Lower confidence interval,69,,
COL,Colombia,PERC14,2010-2014,CCBRNTSR,Breast cancer five year net survival ,F,Female,TOTAL_15,15 years old and over,UP_CI,Upper confidence interval,75.2,,
COL,Colombia,PERC04,2000-2004,CCCVNTSR,Cervical cancer five year net survival ,F,Female,TOTAL_15,15 years old and over,ASTD_SURVIVAL,Age-standardised survival (%),56.6,,
COL,Colombia,PERC04,2000-2004,CCCVNTSR,Cervical cancer five year net survival ,F,Female,TOTAL_15,15 years old and over,LOW_CI,Lower confidence interval,53.5,,
COL,Colombia,PERC04,2000-2004,CCCVNTSR,Cervical cancer five year net survival ,F,Female,TOTAL_15,15 years old and over,UP_CI,Upper confidence interval,59.8,,
COL,Colombia,PERC09,2005-2009,CCCVNTSR,Cervical cancer five year net survival ,F,Female,TOTAL_15,15 years old and over,ASTD_SURVIVAL,Age-standardised survival (%),55.4,,
COL,Colombia,PERC09,2005-2009,CCCVNTSR,Cervical cancer five year net survival ,F,Female,TOTAL_15,15 years old and over,LOW_CI,Lower confidence interval,52.6,,
COL,Colombia,PERC09,2005-2009,CCCVNTSR,Cervical cancer five year net survival ,F,Female,TOTAL_15,15 years old and over,UP_CI,Upper confidence interval,58.1,,
COL,Colombia,PERC14,2010-2014,CCCVNTSR,Cervical cancer five year net survival ,F,Female,TOTAL_15,15 years old and over,ASTD_SURVIVAL,Age-standardised survival (%),49.4,,
COL,Colombia,PERC14,2010-2014,CCCVNTSR,Cervical cancer five year net survival ,F,Female,TOTAL_15,15 years old and over,LOW_CI,Lower confidence interval,46.5,,
COL,Colombia,PERC14,2010-2014,CCCVNTSR,Cervical cancer five year net survival ,F,Female,TOTAL_15,15 years old and over,UP_CI,Upper confidence interval,52.3,,
COL,Colombia,PERC04,2000-2004,CCCLNTSR,Colon cancer five year net survival ,T,Total,TOTAL_15,15 years old and over,ASTD_SURVIVAL,Age-standardised survival (%),45,,
COL,Colombia,PERC04,2000-2004,CCCLNTSR,Colon cancer five year net survival ,T,Total,TOTAL_15,15 years old and over,LOW_CI,Lower confidence interval,40.6,,
COL,Colombia,PERC04,2000-2004,CCCLNTSR,Colon cancer five year net survival ,T,Total,TOTAL_15,15 years old and over,UP_CI,Upper confidence interval,49.4,,
COL,Colombia,PERC09,2005-2009,CCCLNTSR,Colon cancer five year net survival ,T,Total,TOTAL_15,15 years old and over,ASTD_SURVIVAL,Age-standardised survival (%),41.3,,
COL,Colombia,PERC09,2005-2009,CCCLNTSR,Colon cancer five year net survival ,T,Total,TOTAL_15,15 years old and over,LOW_CI,Lower confidence interval,37.9,,
COL,Colombia,PERC09,2005-2009,CCCLNTSR,Colon cancer five year net survival ,T,Total,TOTAL_15,15 years old and over,UP_CI,Upper confidence interval,44.7,,
COL,Colombia,PERC14,2010-2014,CCCLNTSR,Colon cancer five year net survival ,T,Total,TOTAL_15,15 years old and over,ASTD_SURVIVAL,Age-standardised survival (%),34.5,,
COL,Colombia,PERC14,2010-2014,CCCLNTSR,Colon cancer five year net survival ,T,Total,TOTAL_15,15 years old and over,LOW_CI,Lower confidence interval,31.2,,
COL,Colombia,PERC14,2010-2014,CCCLNTSR,Colon cancer five year net survival ,T,Total,TOTAL_15,15 years old and over,UP_CI,Upper confidence interval,37.9,,
COL,Colombia,PERC04,2000-2004,CCRTNTSR,Rectal cancer five year net survival ,T,Total,TOTAL_15,15 years old and over,ASTD_SURVIVAL,Age-standardised survival (%),38.3,,
COL,Colombia,PERC04,2000-2004,CCRTNTSR,Rectal cancer five year net survival ,T,Total,TOTAL_15,15 years old and over,LOW_CI,Lower confidence interval,32.9,,
COL,Colombia,PERC04,2000-2004,CCRTNTSR,Rectal cancer five year net survival ,T,Total,TOTAL_15,15 years old and over,UP_CI,Upper confidence interval,43.7,,
COL,Colombia,PERC09,2005-2009,CCRTNTSR,Rectal cancer five year net survival ,T,Total,TOTAL_15,15 years old and over,ASTD_SURVIVAL,Age-standardised survival (%),37.2,,
COL,Colombia,PERC09,2005-2009,CCRTNTSR,Rectal cancer five year net survival ,T,Total,TOTAL_15,15 years old and over,LOW_CI,Lower confidence interval,32.7,,
COL,Colombia,PERC09,2005-2009,CCRTNTSR,Rectal cancer five year net survival ,T,Total,TOTAL_15,15 years old and over,UP_CI,Upper confidence interval,41.7,,
COL,Colombia,PERC14,2010-2014,CCRTNTSR,Rectal cancer five year net survival ,T,Total,TOTAL_15,15 years old and over,ASTD_SURVIVAL,Age-standardised survival (%),38,,
COL,Colombia,PERC14,2010-2014,CCRTNTSR,Rectal cancer five year net survival ,T,Total,TOTAL_15,15 years old and over,LOW_CI,Lower confidence interval,33.2,,
COL,Colombia,PERC14,2010-2014,CCRTNTSR,Rectal cancer five year net survival ,T,Total,TOTAL_15,15 years old and over,UP_CI,Upper confidence interval,42.8,,
CRI,Costa Rica,PERC04,2000-2004,CCBRNTSR,Breast cancer five year net survival ,F,Female,TOTAL_15,15 years old and over,ASTD_SURVIVAL,Age-standardised survival (%),88.8,,
CRI,Costa Rica,PERC04,2000-2004,CCBRNTSR,Breast cancer five year net survival ,F,Female,TOTAL_15,15 years old and over,LOW_CI,Lower confidence interval,86,,
CRI,Costa Rica,PERC04,2000-2004,CCBRNTSR,Breast cancer five year net survival ,F,Female,TOTAL_15,15 years old and over,UP_CI,Upper confidence interval,91.6,,
CRI,Costa Rica,PERC09,2005-2009,CCBRNTSR,Breast cancer five year net survival ,F,Female,TOTAL_15,15 years old and over,ASTD_SURVIVAL,Age-standardised survival (%),89.9,,
CRI,Costa Rica,PERC09,2005-2009,CCBRNTSR,Breast cancer five year net survival ,F,Female,TOTAL_15,15 years old and over,LOW_CI,Lower confidence interval,87.7,,
CRI,Costa Rica,PERC09,2005-2009,CCBRNTSR,Breast cancer five year net survival ,F,Female,TOTAL_15,15 years old and over,UP_CI,Upper confidence interval,92,,
CRI,Costa Rica,PERC14,2010-2014,CCBRNTSR,Breast cancer five year net survival ,F,Female,TOTAL_15,15 years old and over,ASTD_SURVIVAL,Age-standardised survival (%),91.2,,
CRI,Costa Rica,PERC14,2010-2014,CCBRNTSR,Breast cancer five year net survival ,F,Female,TOTAL_15,15 years old and over,LOW_CI,Lower confidence interval,89.2,,
CRI,Costa Rica,PERC14,2010-2014,CCBRNTSR,Breast cancer five year net survival ,F,Female,TOTAL_15,15 years old and over,UP_CI,Upper confidence interval,93.2,,
CRI,Costa Rica,PERC04,2000-2004,CCCVNTSR,Cervical cancer five year net survival ,F,Female,TOTAL_15,15 years old and over,ASTD_SURVIVAL,Age-standardised survival (%),89.9,,
CRI,Costa Rica,PERC04,2000-2004,CCCVNTSR,Cervical cancer five year net survival ,F,Female,TOTAL_15,15 years old and over,LOW_CI,Lower confidence interval,86.7,,
CRI,Costa Rica,PERC04,2000-2004,CCCVNTSR,Cervical cancer five year net survival ,F,Female,TOTAL_15,15 years old and over,UP_CI,Upper confidence interval,93.1,,
CRI,Costa Rica,PERC09,2005-2009,CCCVNTSR,Cervical cancer five year net survival ,F,Female,TOTAL_15,15 years old and over,ASTD_SURVIVAL,Age-standardised survival (%),85.8,,
CRI,Costa Rica,PERC09,2005-2009,CCCVNTSR,Cervical cancer five year net survival ,F,Female,TOTAL_15,15 years old and over,LOW_CI,Lower confidence interval,82.9,,
CRI,Costa Rica,PERC09,2005-2009,CCCVNTSR,Cervical cancer five year net survival ,F,Female,TOTAL_15,15 years old and over,UP_CI,Upper confidence interval,88.7,,
CRI,Costa Rica,PERC14,2010-2014,CCCVNTSR,Cervical cancer five year net survival ,F,Female,TOTAL_15,15 years old and over,ASTD_SURVIVAL,Age-standardised survival (%),84.7,,
CRI,Costa Rica,PERC14,2010-2014,CCCVNTSR,Cervical cancer five year net survival ,F,Female,TOTAL_15,15 years old and over,LOW_CI,Lower confidence interval,81.6,,
CRI,Costa Rica,PERC14,2010-2014,CCCVNTSR,Cervical cancer five year net survival ,F,Female,TOTAL_15,15 years old and over,UP_CI,Upper confidence interval,87.8,,
CRI,Costa Rica,PERC04,2000-2004,CCCLNTSR,Colon cancer five year net survival ,T,Total,TOTAL_15,15 years old and over,ASTD_SURVIVAL,Age-standardised survival (%),70,,
CRI,Costa Rica,PERC04,2000-2004,CCCLNTSR,Colon cancer five year net survival ,T,Total,TOTAL_15,15 years old and over,LOW_CI,Lower confidence interval,65.8,,
CRI,Costa Rica,PERC04,2000-2004,CCCLNTSR,Colon cancer five year net survival ,T,Total,TOTAL_15,15 years old and over,UP_CI,Upper confidence interval,74.3,,
CRI,Costa Rica,PERC09,2005-2009,CCCLNTSR,Colon cancer five year net survival ,T,Total,TOTAL_15,15 years old and over,ASTD_SURVIVAL,Age-standardised survival (%),61.1,,
CRI,Costa Rica,PERC09,2005-2009,CCCLNTSR,Colon cancer five year net survival ,T,Total,TOTAL_15,15 years old and over,LOW_CI,Lower confidence interval,58.2,,
CRI,Costa Rica,PERC09,2005-2009,CCCLNTSR,Colon cancer five year net survival ,T,Total,TOTAL_15,15 years old and over,UP_CI,Upper confidence interval,64,,
CRI,Costa Rica,PERC14,2010-2014,CCCLNTSR,Colon cancer five year net survival ,T,Total,TOTAL_15,15 years old and over,ASTD_SURVIVAL,Age-standardised survival (%),65.6,,
CRI,Costa Rica,PERC14,2010-2014,CCCLNTSR,Colon cancer five year net survival ,T,Total,TOTAL_15,15 years old and over,LOW_CI,Lower confidence interval,62.9,,
CRI,Costa Rica,PERC14,2010-2014,CCCLNTSR,Colon cancer five year net survival ,T,Total,TOTAL_15,15 years old and over,UP_CI,Upper confidence interval,68.2,,
CRI,Costa Rica,PERC04,2000-2004,CCRTNTSR,Rectal cancer five year net survival ,T,Total,TOTAL_15,15 years old and over,ASTD_SURVIVAL,Age-standardised survival (%),56.1,,
CRI,Costa Rica,PERC04,2000-2004,CCRTNTSR,Rectal cancer five year net survival ,T,Total,TOTAL_15,15 years old and over,LOW_CI,Lower confidence interval,48.8,,
