VAR,Variable,UNIT,Measure,COU,Country,YEA,Year,Value,Flag Codes,Flags
HOPITBED,Total hospital beds,HOPFTE,Hospital employment-to-bed ratio (FTE),EST,Estonia,2016,2016,2.04,,
HOPITBED,Total hospital beds,HOPFTE,Hospital employment-to-bed ratio (FTE),ISR,Israel,2000,2000,3.14,,
HOPITBED,Total hospital beds,HOPFTE,Hospital employment-to-bed ratio (FTE),ISR,Israel,2001,2001,3.18,,
HOPITBED,Total hospital beds,HOPFTE,Hospital employment-to-bed ratio (FTE),ISR,Israel,2002,2002,3.11,,
HOPITBED,Total hospital beds,HOPFTE,Hospital employment-to-bed ratio (FTE),ISR,Israel,2003,2003,3.01,,
HOPITBED,Total hospital beds,HOPFTE,Hospital employment-to-bed ratio (FTE),ISR,Israel,2004,2004,3.07,,
HOPITBED,Total hospital beds,HOPFTE,Hospital employment-to-bed ratio (FTE),ISR,Israel,2005,2005,2.98,,
HOPITBED,Total hospital beds,HOPFTE,Hospital employment-to-bed ratio (FTE),ISR,Israel,2006,2006,3.16,,
HOPITBED,Total hospital beds,HOPFTE,Hospital employment-to-bed ratio (FTE),ISR,Israel,2007,2007,3.49,,
HOPITBED,Total hospital beds,HOPFTE,Hospital employment-to-bed ratio (FTE),ISR,Israel,2008,2008,3.4,,
HOPITBED,Total hospital beds,HOPFTE,Hospital employment-to-bed ratio (FTE),ISR,Israel,2009,2009,3.43,,
HOPITBED,Total hospital beds,HOPFTE,Hospital employment-to-bed ratio (FTE),ISR,Israel,2010,2010,3.46,,
HOPITBED,Total hospital beds,HOPFTE,Hospital employment-to-bed ratio (FTE),ISR,Israel,2011,2011,3.44,,
HOPITBED,Total hospital beds,HOPFTE,Hospital employment-to-bed ratio (FTE),ISR,Israel,2012,2012,3.37,B,Break
HOPITBED,Total hospital beds,HOPFTE,Hospital employment-to-bed ratio (FTE),ISR,Israel,2013,2013,3.22,B,Break
HOPITBED,Total hospital beds,HOPFTE,Hospital employment-to-bed ratio (FTE),ISR,Israel,2014,2014,3.34,,
HOPITBED,Total hospital beds,HOPFTE,Hospital employment-to-bed ratio (FTE),ISR,Israel,2015,2015,3.22,,
HOPITBED,Total hospital beds,HOPFTE,Hospital employment-to-bed ratio (FTE),ISR,Israel,2016,2016,3.28,,
HOPITBED,Total hospital beds,HOPFTE,Hospital employment-to-bed ratio (FTE),ISR,Israel,2017,2017,3.35,,
HOPITBED,Total hospital beds,NURRAT,Nurse-to-bed ratio (head counts),AUT,Austria,2000,2000,0.92,,
HOPITBED,Total hospital beds,NURRAT,Nurse-to-bed ratio (head counts),AUT,Austria,2001,2001,0.94,,
HOPITBED,Total hospital beds,NURRAT,Nurse-to-bed ratio (head counts),AUT,Austria,2002,2002,0.93,,
HOPITBED,Total hospital beds,NURRAT,Nurse-to-bed ratio (head counts),AUT,Austria,2003,2003,0.95,,
HOPITBED,Total hospital beds,NURRAT,Nurse-to-bed ratio (head counts),AUT,Austria,2004,2004,0.94,,
HOPITBED,Total hospital beds,NURRAT,Nurse-to-bed ratio (head counts),AUT,Austria,2005,2005,0.95,,
HOPITBED,Total hospital beds,NURRAT,Nurse-to-bed ratio (head counts),AUT,Austria,2006,2006,0.97,,
HOPITBED,Total hospital beds,NURRAT,Nurse-to-bed ratio (head counts),AUT,Austria,2007,2007,0.97,,
HOPITBED,Total hospital beds,NURRAT,Nurse-to-bed ratio (head counts),AUT,Austria,2008,2008,1,,
HOPITBED,Total hospital beds,NURRAT,Nurse-to-bed ratio (head counts),AUT,Austria,2009,2009,1.01,,
HOPITBED,Total hospital beds,NURRAT,Nurse-to-bed ratio (head counts),AUT,Austria,2010,2010,1.03,,
HOPITBED,Total hospital beds,NURRAT,Nurse-to-bed ratio (head counts),AUT,Austria,2011,2011,1.03,,
HOPITBED,Total hospital beds,NURRAT,Nurse-to-bed ratio (head counts),AUT,Austria,2012,2012,1.04,,
HOPITBED,Total hospital beds,NURRAT,Nurse-to-bed ratio (head counts),AUT,Austria,2013,2013,1.05,,
HOPITBED,Total hospital beds,NURRAT,Nurse-to-bed ratio (head counts),AUT,Austria,2014,2014,1.08,,
HOPITBED,Total hospital beds,NURRAT,Nurse-to-bed ratio (head counts),AUT,Austria,2015,2015,1.09,,
HOPITBED,Total hospital beds,NURRAT,Nurse-to-bed ratio (head counts),AUT,Austria,2016,2016,1.1,,
HOPITBED,Total hospital beds,NURRAT,Nurse-to-bed ratio (head counts),BEL,Belgium,2002,2002,1.03,,
HOPITBED,Total hospital beds,NURRAT,Nurse-to-bed ratio (head counts),BEL,Belgium,2003,2003,1.02,,
HOPITBED,Total hospital beds,NURRAT,Nurse-to-bed ratio (head counts),BEL,Belgium,2004,2004,1.06,,
HOPITBED,Total hospital beds,NURRAT,Nurse-to-bed ratio (head counts),BEL,Belgium,2005,2005,1.09,,
HOPITBED,Total hospital beds,NURRAT,Nurse-to-bed ratio (head counts),BEL,Belgium,2006,2006,1.11,,
HOPITBED,Total hospital beds,NURRAT,Nurse-to-bed ratio (head counts),BEL,Belgium,2007,2007,1.15,,
HOPITBED,Total hospital beds,NURRAT,Nurse-to-bed ratio (head counts),BEL,Belgium,2008,2008,1.16,,
HOPITBED,Total hospital beds,NURRAT,Nurse-to-bed ratio (head counts),BEL,Belgium,2009,2009,1.2,,
HOPITBED,Total hospital beds,NURRAT,Nurse-to-bed ratio (head counts),BEL,Belgium,2010,2010,1.22,,
HOPITBED,Total hospital beds,NURRAT,Nurse-to-bed ratio (head counts),BEL,Belgium,2011,2011,1.24,,
HOPITBED,Total hospital beds,NURRAT,Nurse-to-bed ratio (head counts),BEL,Belgium,2012,2012,1.26,,
HOPITBED,Total hospital beds,NURRAT,Nurse-to-bed ratio (head counts),BEL,Belgium,2013,2013,1.29,,
HOPITBED,Total hospital beds,NURRAT,Nurse-to-bed ratio (head counts),BEL,Belgium,2014,2014,1.31,,
HOPITBED,Total hospital beds,NURRAT,Nurse-to-bed ratio (head counts),BEL,Belgium,2015,2015,1.33,,
HOPITBED,Total hospital beds,NURRAT,Nurse-to-bed ratio (head counts),CAN,Canada,2000,2000,1.27,,
HOPITBED,Total hospital beds,NURRAT,Nurse-to-bed ratio (head counts),CAN,Canada,2001,2001,1.28,,
HOPITBED,Total hospital beds,NURRAT,Nurse-to-bed ratio (head counts),CAN,Canada,2002,2002,1.26,,
HOPITBED,Total hospital beds,NURRAT,Nurse-to-bed ratio (head counts),CAN,Canada,2003,2003,1.65,B,Break
HOPITBED,Total hospital beds,NURRAT,Nurse-to-bed ratio (head counts),CAN,Canada,2004,2004,1.68,,
HOPITBED,Total hospital beds,NURRAT,Nurse-to-bed ratio (head counts),CAN,Canada,2005,2005,1.9,B,Break
HOPITBED,Total hospital beds,NURRAT,Nurse-to-bed ratio (head counts),CAN,Canada,2006,2006,1.94,B,Break
HOPITBED,Total hospital beds,NURRAT,Nurse-to-bed ratio (head counts),CAN,Canada,2007,2007,1.99,,
HOPITBED,Total hospital beds,NURRAT,Nurse-to-bed ratio (head counts),CAN,Canada,2008,2008,2.09,,
HOPITBED,Total hospital beds,NURRAT,Nurse-to-bed ratio (head counts),CAN,Canada,2009,2009,2.08,,
HOPITBED,Total hospital beds,NURRAT,Nurse-to-bed ratio (head counts),CAN,Canada,2010,2010,2.12,,
HOPITBED,Total hospital beds,NURRAT,Nurse-to-bed ratio (head counts),CAN,Canada,2011,2011,2,,
HOPITBED,Total hospital beds,NURRAT,Nurse-to-bed ratio (head counts),CAN,Canada,2012,2012,2.12,,
HOPITBED,Total hospital beds,NURRAT,Nurse-to-bed ratio (head counts),CAN,Canada,2013,2013,2.26,,
HOPITBED,Total hospital beds,NURRAT,Nurse-to-bed ratio (head counts),CAN,Canada,2014,2014,2.36,,
HOPITBED,Total hospital beds,NURRAT,Nurse-to-bed ratio (head counts),CAN,Canada,2015,2015,2.44,,
HOPITBED,Total hospital beds,NURRAT,Nurse-to-bed ratio (head counts),CAN,Canada,2016,2016,2.46,,
HOPITBED,Total hospital beds,NURRAT,Nurse-to-bed ratio (head counts),CZE,Czech Republic,2005,2005,0.72,,
HOPITBED,Total hospital beds,NURRAT,Nurse-to-bed ratio (head counts),CZE,Czech Republic,2006,2006,0.72,,
HOPITBED,Total hospital beds,NURRAT,Nurse-to-bed ratio (head counts),CZE,Czech Republic,2007,2007,0.74,,
HOPITBED,Total hospital beds,NURRAT,Nurse-to-bed ratio (head counts),CZE,Czech Republic,2008,2008,0.73,,
HOPITBED,Total hospital beds,NURRAT,Nurse-to-bed ratio (head counts),CZE,Czech Republic,2009,2009,0.76,,
HOPITBED,Total hospital beds,NURRAT,Nurse-to-bed ratio (head counts),CZE,Czech Republic,2010,2010,0.77,,
HOPITBED,Total hospital beds,NURRAT,Nurse-to-bed ratio (head counts),CZE,Czech Republic,2011,2011,0.78,,
HOPITBED,Total hospital beds,NURRAT,Nurse-to-bed ratio (head counts),CZE,Czech Republic,2012,2012,0.8,,
HOPITBED,Total hospital beds,NURRAT,Nurse-to-bed ratio (head counts),CZE,Czech Republic,2013,2013,0.81,,
HOPITBED,Total hospital beds,NURRAT,Nurse-to-bed ratio (head counts),CZE,Czech Republic,2014,2014,0.81,E; B,Estimated value; Break
HOPITBED,Total hospital beds,NURRAT,Nurse-to-bed ratio (head counts),CZE,Czech Republic,2015,2015,0.8,,
HOPITBED,Total hospital beds,NURRAT,Nurse-to-bed ratio (head counts),CZE,Czech Republic,2016,2016,0.77,B,Break
HOPITBED,Total hospital beds,NURRAT,Nurse-to-bed ratio (head counts),DNK,Denmark,2000,2000,1.73,,
HOPITBED,Total hospital beds,NURRAT,Nurse-to-bed ratio (head counts),DNK,Denmark,2001,2001,1.83,,
HOPITBED,Total hospital beds,NURRAT,Nurse-to-bed ratio (head counts),DNK,Denmark,2002,2002,1.89,,
HOPITBED,Total hospital beds,NURRAT,Nurse-to-bed ratio (head counts),DNK,Denmark,2003,2003,1.96,,
HOPITBED,Total hospital beds,NURRAT,Nurse-to-bed ratio (head counts),DNK,Denmark,2004,2004,2.06,,
HOPITBED,Total hospital beds,NURRAT,Nurse-to-bed ratio (head counts),DNK,Denmark,2005,2005,2.15,,
HOPITBED,Total hospital beds,NURRAT,Nurse-to-bed ratio (head counts),DNK,Denmark,2006,2006,2.22,,
HOPITBED,Total hospital beds,NURRAT,Nurse-to-bed ratio (head counts),DNK,Denmark,2007,2007,2.29,,
HOPITBED,Total hospital beds,NURRAT,Nurse-to-bed ratio (head counts),DNK,Denmark,2008,2008,2.42,,
HOPITBED,Total hospital beds,NURRAT,Nurse-to-bed ratio (head counts),DNK,Denmark,2009,2009,2.59,,
HOPITBED,Total hospital beds,NURRAT,Nurse-to-bed ratio (head counts),DNK,Denmark,2010,2010,2.56,,
HOPITBED,Total hospital beds,NURRAT,Nurse-to-bed ratio (head counts),DNK,Denmark,2011,2011,2.8,B,Break
HOPITBED,Total hospital beds,NURRAT,Nurse-to-bed ratio (head counts),DNK,Denmark,2013,2013,2.85,,
HOPITBED,Total hospital beds,NURRAT,Nurse-to-bed ratio (head counts),DNK,Denmark,2014,2014,3.24,B,Break
HOPITBED,Total hospital beds,NURRAT,Nurse-to-bed ratio (head counts),DNK,Denmark,2015,2015,3.42,,
HOPITBED,Total hospital beds,NURRAT,Nurse-to-bed ratio (head counts),FIN,Finland,2000,2000,0.67,B,Break
HOPITBED,Total hospital beds,NURRAT,Nurse-to-bed ratio (head counts),FIN,Finland,2004,2004,0.87,,
HOPITBED,Total hospital beds,NURRAT,Nurse-to-bed ratio (head counts),FIN,Finland,2005,2005,0.89,,
HOPITBED,Total hospital beds,NURRAT,Nurse-to-bed ratio (head counts),FIN,Finland,2006,2006,0.91,,
HOPITBED,Total hospital beds,NURRAT,Nurse-to-bed ratio (head counts),FIN,Finland,2007,2007,0.94,B,Break
HOPITBED,Total hospital beds,NURRAT,Nurse-to-bed ratio (head counts),FIN,Finland,2008,2008,0.99,,
HOPITBED,Total hospital beds,NURRAT,Nurse-to-bed ratio (head counts),FIN,Finland,2009,2009,1.05,,
HOPITBED,Total hospital beds,NURRAT,Nurse-to-bed ratio (head counts),FIN,Finland,2010,2010,1.17,,
HOPITBED,Total hospital beds,NURRAT,Nurse-to-bed ratio (head counts),FIN,Finland,2011,2011,1.25,E,Estimated value
HOPITBED,Total hospital beds,NURRAT,Nurse-to-bed ratio (head counts),FIN,Finland,2012,2012,1.35,E,Estimated value
HOPITBED,Total hospital beds,NURRAT,Nurse-to-bed ratio (head counts),FIN,Finland,2013,2013,1.47,E,Estimated value
HOPITBED,Total hospital beds,NURRAT,Nurse-to-bed ratio (head counts),FIN,Finland,2014,2014,1.6,E,Estimated value
HOPITBED,Total hospital beds,NURRAT,Nurse-to-bed ratio (head counts),FRA,France,2000,2000,0.63,,
HOPITBED,Total hospital beds,NURRAT,Nurse-to-bed ratio (head counts),FRA,France,2001,2001,0.66,,
HOPITBED,Total hospital beds,NURRAT,Nurse-to-bed ratio (head counts),FRA,France,2002,2002,0.68,,
HOPITBED,Total hospital beds,NURRAT,Nurse-to-bed ratio (head counts),FRA,France,2003,2003,0.71,,
HOPITBED,Total hospital beds,NURRAT,Nurse-to-bed ratio (head counts),FRA,France,2004,2004,0.74,,
HOPITBED,Total hospital beds,NURRAT,Nurse-to-bed ratio (head counts),FRA,France,2005,2005,0.76,,
HOPITBED,Total hospital beds,NURRAT,Nurse-to-bed ratio (head counts),FRA,France,2006,2006,0.78,,
HOPITBED,Total hospital beds,NURRAT,Nurse-to-bed ratio (head counts),FRA,France,2007,2007,0.78,,
HOPITBED,Total hospital beds,NURRAT,Nurse-to-bed ratio (head counts),FRA,France,2008,2008,0.8,,
HOPITBED,Total hospital beds,NURRAT,Nurse-to-bed ratio (head counts),FRA,France,2009,2009,0.87,B,Break
HOPITBED,Total hospital beds,NURRAT,Nurse-to-bed ratio (head counts),FRA,France,2010,2010,0.9,,
HOPITBED,Total hospital beds,NURRAT,Nurse-to-bed ratio (head counts),FRA,France,2011,2011,0.88,B,Break
HOPITBED,Total hospital beds,NURRAT,Nurse-to-bed ratio (head counts),FRA,France,2012,2012,0.9,,
HOPITBED,Total hospital beds,NURRAT,Nurse-to-bed ratio (head counts),FRA,France,2013,2013,0.91,B,Break
HOPITBED,Total hospital beds,NURRAT,Nurse-to-bed ratio (head counts),FRA,France,2014,2014,0.92,,
HOPITBED,Total hospital beds,NURRAT,Nurse-to-bed ratio (head counts),FRA,France,2015,2015,0.93,,
HOPITBED,Total hospital beds,NURRAT,Nurse-to-bed ratio (head counts),DEU,Germany,2000,2000,0.59,,
HOPITBED,Total hospital beds,NURRAT,Nurse-to-bed ratio (head counts),DEU,Germany,2001,2001,0.6,,
HOPITBED,Total hospital beds,NURRAT,Nurse-to-bed ratio (head counts),DEU,Germany,2002,2002,0.61,,
HOPITBED,Total hospital beds,NURRAT,Nurse-to-bed ratio (head counts),DEU,Germany,2003,2003,0.62,,
HOPITBED,Total hospital beds,NURRAT,Nurse-to-bed ratio (head counts),DEU,Germany,2004,2004,0.62,,
HOPITBED,Total hospital beds,NURRAT,Nurse-to-bed ratio (head counts),DEU,Germany,2005,2005,0.63,,
HOPITBED,Total hospital beds,NURRAT,Nurse-to-bed ratio (head counts),DEU,Germany,2006,2006,0.64,,
HOPITBED,Total hospital beds,NURRAT,Nurse-to-bed ratio (head counts),DEU,Germany,2007,2007,0.65,,
HOPITBED,Total hospital beds,NURRAT,Nurse-to-bed ratio (head counts),DEU,Germany,2008,2008,0.66,,
HOPITBED,Total hospital beds,NURRAT,Nurse-to-bed ratio (head counts),DEU,Germany,2009,2009,0.67,,
HOPITBED,Total hospital beds,NURRAT,Nurse-to-bed ratio (head counts),DEU,Germany,2010,2010,0.68,,
HOPITBED,Total hospital beds,NURRAT,Nurse-to-bed ratio (head counts),DEU,Germany,2011,2011,0.69,,
HOPITBED,Total hospital beds,NURRAT,Nurse-to-bed ratio (head counts),DEU,Germany,2012,2012,0.7,,
HOPITBED,Total hospital beds,NURRAT,Nurse-to-bed ratio (head counts),DEU,Germany,2013,2013,0.72,,
HOPITBED,Total hospital beds,NURRAT,Nurse-to-bed ratio (head counts),DEU,Germany,2014,2014,0.73,,
HOPITBED,Total hospital beds,NURRAT,Nurse-to-bed ratio (head counts),DEU,Germany,2015,2015,0.74,,
HOPITBED,Total hospital beds,NURRAT,Nurse-to-bed ratio (head counts),DEU,Germany,2016,2016,0.75,,
HOPITBED,Total hospital beds,NURRAT,Nurse-to-bed ratio (head counts),GRC,Greece,2000,2000,0.62,,
HOPITBED,Total hospital beds,NURRAT,Nurse-to-bed ratio (head counts),GRC,Greece,2001,2001,0.66,,
HOPITBED,Total hospital beds,NURRAT,Nurse-to-bed ratio (head counts),GRC,Greece,2002,2002,0.74,,
HOPITBED,Total hospital beds,NURRAT,Nurse-to-bed ratio (head counts),GRC,Greece,2003,2003,0.75,,
HOPITBED,Total hospital beds,NURRAT,Nurse-to-bed ratio (head counts),GRC,Greece,2004,2004,0.75,,
HOPITBED,Total hospital beds,NURRAT,Nurse-to-bed ratio (head counts),GRC,Greece,2005,2005,0.75,,
HOPITBED,Total hospital beds,NURRAT,Nurse-to-bed ratio (head counts),GRC,Greece,2006,2006,0.71,,
HOPITBED,Total hospital beds,NURRAT,Nurse-to-bed ratio (head counts),GRC,Greece,2007,2007,0.71,,
HOPITBED,Total hospital beds,NURRAT,Nurse-to-bed ratio (head counts),GRC,Greece,2008,2008,0.72,,
HOPITBED,Total hospital beds,NURRAT,Nurse-to-bed ratio (head counts),GRC,Greece,2009,2009,0.73,,
HOPITBED,Total hospital beds,NURRAT,Nurse-to-bed ratio (head counts),GRC,Greece,2010,2010,0.82,,
HOPITBED,Total hospital beds,NURRAT,Nurse-to-bed ratio (head counts),GRC,Greece,2011,2011,0.83,,
HOPITBED,Total hospital beds,NURRAT,Nurse-to-bed ratio (head counts),GRC,Greece,2012,2012,0.81,,
HOPITBED,Total hospital beds,NURRAT,Nurse-to-bed ratio (head counts),GRC,Greece,2013,2013,0.83,,
HOPITBED,Total hospital beds,NURRAT,Nurse-to-bed ratio (head counts),GRC,Greece,2014,2014,0.82,,
HOPITBED,Total hospital beds,NURRAT,Nurse-to-bed ratio (head counts),GRC,Greece,2015,2015,0.81,,
HOPITBED,Total hospital beds,NURRAT,Nurse-to-bed ratio (head counts),GRC,Greece,2016,2016,0.83,,
HOPITBED,Total hospital beds,NURRAT,Nurse-to-bed ratio (head counts),HUN,Hungary,2006,2006,0.47,,
HOPITBED,Total hospital beds,NURRAT,Nurse-to-bed ratio (head counts),HUN,Hungary,2007,2007,0.46,B,Break
HOPITBED,Total hospital beds,NURRAT,Nurse-to-bed ratio (head counts),HUN,Hungary,2008,2008,0.48,,
HOPITBED,Total hospital beds,NURRAT,Nurse-to-bed ratio (head counts),HUN,Hungary,2009,2009,0.46,,
HOPITBED,Total hospital beds,NURRAT,Nurse-to-bed ratio (head counts),HUN,Hungary,2010,2010,0.49,,
HOPITBED,Total hospital beds,NURRAT,Nurse-to-bed ratio (head counts),HUN,Hungary,2011,2011,0.5,,
HOPITBED,Total hospital beds,NURRAT,Nurse-to-bed ratio (head counts),HUN,Hungary,2012,2012,0.49,,
HOPITBED,Total hospital beds,NURRAT,Nurse-to-bed ratio (head counts),HUN,Hungary,2013,2013,0.54,,
HOPITBED,Total hospital beds,NURRAT,Nurse-to-bed ratio (head counts),HUN,Hungary,2014,2014,0.52,,
HOPITBED,Total hospital beds,NURRAT,Nurse-to-bed ratio (head counts),HUN,Hungary,2015,2015,0.52,,
HOPITBED,Total hospital beds,NURRAT,Nurse-to-bed ratio (head counts),HUN,Hungary,2016,2016,0.52,,
HOPITBED,Total hospital beds,NURRAT,Nurse-to-bed ratio (head counts),ISL,Iceland,2007,2007,2.01,,
HOPITBED,Total hospital beds,NURRAT,Nurse-to-bed ratio (head counts),ISL,Iceland,2008,2008,2.18,,
HOPITBED,Total hospital beds,NURRAT,Nurse-to-bed ratio (head counts),ISL,Iceland,2009,2009,2.21,,
HOPITBED,Total hospital beds,NURRAT,Nurse-to-bed ratio (head counts),ISL,Iceland,2010,2010,2.27,,
HOPITBED,Total hospital beds,NURRAT,Nurse-to-bed ratio (head counts),ISL,Iceland,2011,2011,2.48,,
HOPITBED,Total hospital beds,NURRAT,Nurse-to-bed ratio (head counts),ISL,Iceland,2012,2012,2.48,,
HOPITBED,Total hospital beds,NURRAT,Nurse-to-bed ratio (head counts),ISL,Iceland,2013,2013,2.53,,
HOPITBED,Total hospital beds,NURRAT,Nurse-to-bed ratio (head counts),ISL,Iceland,2014,2014,2.65,,
HOPITBED,Total hospital beds,NURRAT,Nurse-to-bed ratio (head counts),ISL,Iceland,2015,2015,2.7,,
HOPITBED,Total hospital beds,NURRAT,Nurse-to-bed ratio (head counts),ISL,Iceland,2016,2016,2.82,,
HOPITBED,Total hospital beds,NURRAT,Nurse-to-bed ratio (head counts),ISL,Iceland,2017,2017,2.81,,
HOPITBED,Total hospital beds,NURRAT,Nurse-to-bed ratio (head counts),IRL,Ireland,2000,2000,0.74,,
HOPITBED,Total hospital beds,NURRAT,Nurse-to-bed ratio (head counts),IRL,Ireland,2001,2001,0.84,,
HOPITBED,Total hospital beds,NURRAT,Nurse-to-bed ratio (head counts),IRL,Ireland,2002,2002,0.92,,
HOPITBED,Total hospital beds,NURRAT,Nurse-to-bed ratio (head counts),IRL,Ireland,2003,2003,0.95,,
HOPITBED,Total hospital beds,NURRAT,Nurse-to-bed ratio (head counts),IRL,Ireland,2004,2004,0.95,,
HOPITBED,Total hospital beds,NURRAT,Nurse-to-bed ratio (head counts),IRL,Ireland,2005,2005,1,,
HOPITBED,Total hospital beds,NURRAT,Nurse-to-bed ratio (head counts),IRL,Ireland,2006,2006,1.05,,
HOPITBED,Total hospital beds,NURRAT,Nurse-to-bed ratio (head counts),IRL,Ireland,2007,2007,1.09,,
HOPITBED,Total hospital beds,NURRAT,Nurse-to-bed ratio (head counts),IRL,Ireland,2008,2008,1.12,,
HOPITBED,Total hospital beds,NURRAT,Nurse-to-bed ratio (head counts),IRL,Ireland,2009,2009,1.86,B,Break
HOPITBED,Total hospital beds,NURRAT,Nurse-to-bed ratio (head counts),IRL,Ireland,2010,2010,1.87,,
HOPITBED,Total hospital beds,NURRAT,Nurse-to-bed ratio (head counts),IRL,Ireland,2011,2011,1.94,,
HOPITBED,Total hospital beds,NURRAT,Nurse-to-bed ratio (head counts),IRL,Ireland,2012,2012,1.95,,
HOPITBED,Total hospital beds,NURRAT,Nurse-to-bed ratio (head counts),IRL,Ireland,2013,2013,1.92,,
HOPITBED,Total hospital beds,NURRAT,Nurse-to-bed ratio (head counts),IRL,Ireland,2014,2014,1.92,,
HOPITBED,Total hospital beds,NURRAT,Nurse-to-bed ratio (head counts),IRL,Ireland,2015,2015,1.69,B,Break
HOPITBED,Total hospital beds,NURRAT,Nurse-to-bed ratio (head counts),ITA,Italy,2003,2003,1.11,,
HOPITBED,Total hospital beds,NURRAT,Nurse-to-bed ratio (head counts),ITA,Italy,2004,2004,1.13,,
HOPITBED,Total hospital beds,NURRAT,Nurse-to-bed ratio (head counts),ITA,Italy,2005,2005,1.09,,
HOPITBED,Total hospital beds,NURRAT,Nurse-to-bed ratio (head counts),ITA,Italy,2006,2006,1.14,,
HOPITBED,Total hospital beds,NURRAT,Nurse-to-bed ratio (head counts),ITA,Italy,2007,2007,1.19,,
HOPITBED,Total hospital beds,NURRAT,Nurse-to-bed ratio (head counts),ITA,Italy,2008,2008,1.23,,
HOPITBED,Total hospital beds,NURRAT,Nurse-to-bed ratio (head counts),ITA,Italy,2009,2009,1.26,,
HOPITBED,Total hospital beds,NURRAT,Nurse-to-bed ratio (head counts),ITA,Italy,2010,2010,1.27,,
HOPITBED,Total hospital beds,NURRAT,Nurse-to-bed ratio (head counts),ITA,Italy,2011,2011,1.31,,
HOPITBED,Total hospital beds,NURRAT,Nurse-to-bed ratio (head counts),ITA,Italy,2012,2012,1.32,,
HOPITBED,Total hospital beds,NURRAT,Nurse-to-bed ratio (head counts),ITA,Italy,2013,2013,1.35,,
HOPITBED,Total hospital beds,NURRAT,Nurse-to-bed ratio (head counts),ITA,Italy,2014,2014,1.36,,
HOPITBED,Total hospital beds,NURRAT,Nurse-to-bed ratio (head counts),ITA,Italy,2015,2015,1.36,,
HOPITBED,Total hospital beds,NURRAT,Nurse-to-bed ratio (head counts),JPN,Japan,2002,2002,0.43,,
HOPITBED,Total hospital beds,NURRAT,Nurse-to-bed ratio (head counts),JPN,Japan,2003,2003,0.44,,
HOPITBED,Total hospital beds,NURRAT,Nurse-to-bed ratio (head counts),JPN,Japan,2004,2004,0.45,,
HOPITBED,Total hospital beds,NURRAT,Nurse-to-bed ratio (head counts),JPN,Japan,2005,2005,0.46,,
HOPITBED,Total hospital beds,NURRAT,Nurse-to-bed ratio (head counts),JPN,Japan,2006,2006,0.47,,
HOPITBED,Total hospital beds,NURRAT,Nurse-to-bed ratio (head counts),JPN,Japan,2007,2007,0.48,,
HOPITBED,Total hospital beds,NURRAT,Nurse-to-bed ratio (head counts),JPN,Japan,2008,2008,0.5,,
HOPITBED,Total hospital beds,NURRAT,Nurse-to-bed ratio (head counts),JPN,Japan,2009,2009,0.51,,
HOPITBED,Total hospital beds,NURRAT,Nurse-to-bed ratio (head counts),JPN,Japan,2010,2010,0.53,,
HOPITBED,Total hospital beds,NURRAT,Nurse-to-bed ratio (head counts),JPN,Japan,2011,2011,0.54,,
HOPITBED,Total hospital beds,NURRAT,Nurse-to-bed ratio (head counts),JPN,Japan,2012,2012,0.55,,
HOPITBED,Total hospital beds,NURRAT,Nurse-to-bed ratio (head counts),JPN,Japan,2013,2013,0.56,,
HOPITBED,Total hospital beds,NURRAT,Nurse-to-bed ratio (head counts),JPN,Japan,2014,2014,0.58,,
HOPITBED,Total hospital beds,NURRAT,Nurse-to-bed ratio (head counts),JPN,Japan,2015,2015,0.59,,
HOPITBED,Total hospital beds,NURRAT,Nurse-to-bed ratio (head counts),JPN,Japan,2016,2016,0.6,,
HOPITBED,Total hospital beds,NURRAT,Nurse-to-bed ratio (head counts),KOR,Korea,2004,2004,0.34,,
HOPITBED,Total hospital beds,NURRAT,Nurse-to-bed ratio (head counts),KOR,Korea,2005,2005,0.32,,
HOPITBED,Total hospital beds,NURRAT,Nurse-to-bed ratio (head counts),KOR,Korea,2006,2006,0.31,,
HOPITBED,Total hospital beds,NURRAT,Nurse-to-bed ratio (head counts),KOR,Korea,2007,2007,0.29,,
HOPITBED,Total hospital beds,NURRAT,Nurse-to-bed ratio (head counts),KOR,Korea,2008,2008,0.3,,
HOPITBED,Total hospital beds,NURRAT,Nurse-to-bed ratio (head counts),KOR,Korea,2009,2009,0.29,,
HOPITBED,Total hospital beds,NURRAT,Nurse-to-bed ratio (head counts),KOR,Korea,2010,2010,0.29,,
HOPITBED,Total hospital beds,NURRAT,Nurse-to-bed ratio (head counts),KOR,Korea,2011,2011,0.28,,
HOPITBED,Total hospital beds,NURRAT,Nurse-to-bed ratio (head counts),KOR,Korea,2012,2012,0.26,,
HOPITBED,Total hospital beds,NURRAT,Nurse-to-bed ratio (head counts),KOR,Korea,2013,2013,0.28,,
HOPITBED,Total hospital beds,NURRAT,Nurse-to-bed ratio (head counts),KOR,Korea,2014,2014,0.29,,
HOPITBED,Total hospital beds,NURRAT,Nurse-to-bed ratio (head counts),KOR,Korea,2015,2015,0.32,,
HOPITBED,Total hospital beds,NURRAT,Nurse-to-bed ratio (head counts),KOR,Korea,2016,2016,0.36,B,Break
HOPITBED,Total hospital beds,NURRAT,Nurse-to-bed ratio (head counts),LUX,Luxembourg,2010,2010,1.31,,
