VAR,Variable,UNIT,Measure,COU,Country,YEA,Year,Value,Flag Codes,Flags
IPINMRIM,"Magnetic Resonance Imaging units, total",NOMBRENB,Number,SVN,Slovenia,2012,2012,18,,
IPINMRIM,"Magnetic Resonance Imaging units, total",NOMBRENB,Number,SVN,Slovenia,2013,2013,18,,
IPINMRIM,"Magnetic Resonance Imaging units, total",NOMBRENB,Number,SVN,Slovenia,2014,2014,18,,
IPINMRIM,"Magnetic Resonance Imaging units, total",NOMBRENB,Number,SVN,Slovenia,2015,2015,18,,
IPINMRIM,"Magnetic Resonance Imaging units, total",NOMBRENB,Number,SVN,Slovenia,2016,2016,23,B,Break
IPINMRIM,"Magnetic Resonance Imaging units, total",NOMBRENB,Number,SVN,Slovenia,2017,2017,24,,
IPINPETS,"Positron Emission Tomography (PET) scanners, total",NOMBRENB,Number,SVN,Slovenia,2004,2004,1,,
IPINPETS,"Positron Emission Tomography (PET) scanners, total",NOMBRENB,Number,SVN,Slovenia,2005,2005,1,,
IPINPETS,"Positron Emission Tomography (PET) scanners, total",NOMBRENB,Number,SVN,Slovenia,2006,2006,1,,
IPINPETS,"Positron Emission Tomography (PET) scanners, total",NOMBRENB,Number,SVN,Slovenia,2007,2007,1,,
IPINPETS,"Positron Emission Tomography (PET) scanners, total",NOMBRENB,Number,SVN,Slovenia,2008,2008,2,,
IPINPETS,"Positron Emission Tomography (PET) scanners, total",NOMBRENB,Number,SVN,Slovenia,2009,2009,2,,
IPINPETS,"Positron Emission Tomography (PET) scanners, total",NOMBRENB,Number,SVN,Slovenia,2010,2010,2,,
IPINPETS,"Positron Emission Tomography (PET) scanners, total",NOMBRENB,Number,SVN,Slovenia,2011,2011,2,,
IPINPETS,"Positron Emission Tomography (PET) scanners, total",NOMBRENB,Number,SVN,Slovenia,2012,2012,2,,
IPINPETS,"Positron Emission Tomography (PET) scanners, total",NOMBRENB,Number,SVN,Slovenia,2013,2013,2,,
IPINPETS,"Positron Emission Tomography (PET) scanners, total",NOMBRENB,Number,SVN,Slovenia,2014,2014,2,,
IPINPETS,"Positron Emission Tomography (PET) scanners, total",NOMBRENB,Number,SVN,Slovenia,2015,2015,2,,
IPINPETS,"Positron Emission Tomography (PET) scanners, total",NOMBRENB,Number,SVN,Slovenia,2016,2016,3,,
IPINPETS,"Positron Emission Tomography (PET) scanners, total",NOMBRENB,Number,SVN,Slovenia,2017,2017,3,,
IPINGAMA,"Gamma cameras, total",NOMBRENB,Number,SVN,Slovenia,2004,2004,12,,
IPINGAMA,"Gamma cameras, total",NOMBRENB,Number,SVN,Slovenia,2005,2005,13,,
IPINGAMA,"Gamma cameras, total",NOMBRENB,Number,SVN,Slovenia,2006,2006,13,,
IPINGAMA,"Gamma cameras, total",NOMBRENB,Number,SVN,Slovenia,2007,2007,14,,
IPINGAMA,"Gamma cameras, total",NOMBRENB,Number,SVN,Slovenia,2008,2008,14,,
IPINGAMA,"Gamma cameras, total",NOMBRENB,Number,SVN,Slovenia,2009,2009,16,,
IPINGAMA,"Gamma cameras, total",NOMBRENB,Number,SVN,Slovenia,2010,2010,17,,
IPINGAMA,"Gamma cameras, total",NOMBRENB,Number,SVN,Slovenia,2011,2011,17,,
IPINGAMA,"Gamma cameras, total",NOMBRENB,Number,SVN,Slovenia,2012,2012,17,,
IPINGAMA,"Gamma cameras, total",NOMBRENB,Number,SVN,Slovenia,2013,2013,17,,
IPINGAMA,"Gamma cameras, total",NOMBRENB,Number,SVN,Slovenia,2014,2014,17,,
IPINGAMA,"Gamma cameras, total",NOMBRENB,Number,SVN,Slovenia,2015,2015,17,,
IPINGAMA,"Gamma cameras, total",NOMBRENB,Number,SVN,Slovenia,2016,2016,17,,
IPINGAMA,"Gamma cameras, total",NOMBRENB,Number,SVN,Slovenia,2017,2017,17,,
IPINMAMO,"Mammographs, total",NOMBRENB,Number,SVN,Slovenia,2004,2004,32,,
IPINMAMO,"Mammographs, total",NOMBRENB,Number,SVN,Slovenia,2005,2005,34,,
IPINMAMO,"Mammographs, total",NOMBRENB,Number,SVN,Slovenia,2006,2006,35,,
IPINMAMO,"Mammographs, total",NOMBRENB,Number,SVN,Slovenia,2007,2007,38,,
IPINMAMO,"Mammographs, total",NOMBRENB,Number,SVN,Slovenia,2008,2008,35,,
IPINMAMO,"Mammographs, total",NOMBRENB,Number,SVN,Slovenia,2009,2009,35,,
IPINMAMO,"Mammographs, total",NOMBRENB,Number,SVN,Slovenia,2010,2010,36,,
IPINMAMO,"Mammographs, total",NOMBRENB,Number,SVN,Slovenia,2011,2011,37,,
IPINMAMO,"Mammographs, total",NOMBRENB,Number,SVN,Slovenia,2012,2012,36,,
IPINMAMO,"Mammographs, total",NOMBRENB,Number,SVN,Slovenia,2013,2013,34,,
IPINMAMO,"Mammographs, total",NOMBRENB,Number,SVN,Slovenia,2014,2014,33,,
IPINMAMO,"Mammographs, total",NOMBRENB,Number,SVN,Slovenia,2015,2015,34,,
IPINMAMO,"Mammographs, total",NOMBRENB,Number,SVN,Slovenia,2016,2016,33,,
IPINMAMO,"Mammographs, total",NOMBRENB,Number,SVN,Slovenia,2017,2017,33,,
IPINMAMH,"Mammographs, in hospitals",NOMBRENB,Number,SVN,Slovenia,2004,2004,13,,
IPINMAMH,"Mammographs, in hospitals",NOMBRENB,Number,SVN,Slovenia,2005,2005,15,,
IPINMAMH,"Mammographs, in hospitals",NOMBRENB,Number,SVN,Slovenia,2006,2006,15,,
IPINMAMH,"Mammographs, in hospitals",NOMBRENB,Number,SVN,Slovenia,2007,2007,16,,
IPINMAMH,"Mammographs, in hospitals",NOMBRENB,Number,SVN,Slovenia,2008,2008,15,,
IPINMAMH,"Mammographs, in hospitals",NOMBRENB,Number,SVN,Slovenia,2009,2009,15,,
IPINMAMH,"Mammographs, in hospitals",NOMBRENB,Number,SVN,Slovenia,2010,2010,18,,
IPINMAMH,"Mammographs, in hospitals",NOMBRENB,Number,SVN,Slovenia,2011,2011,18,,
IPINMAMH,"Mammographs, in hospitals",NOMBRENB,Number,SVN,Slovenia,2012,2012,18,,
IPINMAMH,"Mammographs, in hospitals",NOMBRENB,Number,SVN,Slovenia,2013,2013,17,,
IPINMAMH,"Mammographs, in hospitals",NOMBRENB,Number,SVN,Slovenia,2014,2014,20,,
IPINMAMH,"Mammographs, in hospitals",NOMBRENB,Number,SVN,Slovenia,2015,2015,21,,
IPINMAMH,"Mammographs, in hospitals",NOMBRENB,Number,SVN,Slovenia,2016,2016,19,,
IPINMAMH,"Mammographs, in hospitals",NOMBRENB,Number,SVN,Slovenia,2017,2017,20,,
IPINMAMA,"Mammographs, in ambulatory sector",NOMBRENB,Number,SVN,Slovenia,2004,2004,19,,
IPINMAMA,"Mammographs, in ambulatory sector",NOMBRENB,Number,SVN,Slovenia,2005,2005,19,,
IPINMAMA,"Mammographs, in ambulatory sector",NOMBRENB,Number,SVN,Slovenia,2006,2006,20,,
IPINMAMA,"Mammographs, in ambulatory sector",NOMBRENB,Number,SVN,Slovenia,2007,2007,22,,
IPINMAMA,"Mammographs, in ambulatory sector",NOMBRENB,Number,SVN,Slovenia,2008,2008,20,,
IPINMAMA,"Mammographs, in ambulatory sector",NOMBRENB,Number,SVN,Slovenia,2009,2009,20,,
IPINMAMA,"Mammographs, in ambulatory sector",NOMBRENB,Number,SVN,Slovenia,2010,2010,18,,
IPINMAMA,"Mammographs, in ambulatory sector",NOMBRENB,Number,SVN,Slovenia,2011,2011,19,,
IPINMAMA,"Mammographs, in ambulatory sector",NOMBRENB,Number,SVN,Slovenia,2012,2012,18,,
IPINMAMA,"Mammographs, in ambulatory sector",NOMBRENB,Number,SVN,Slovenia,2013,2013,17,,
IPINMAMA,"Mammographs, in ambulatory sector",NOMBRENB,Number,SVN,Slovenia,2014,2014,13,,
IPINMAMA,"Mammographs, in ambulatory sector",NOMBRENB,Number,SVN,Slovenia,2015,2015,13,,
IPINMAMA,"Mammographs, in ambulatory sector",NOMBRENB,Number,SVN,Slovenia,2016,2016,14,,
IPINMAMA,"Mammographs, in ambulatory sector",NOMBRENB,Number,SVN,Slovenia,2017,2017,13,,
IPINRTEQ,"Radiation therapy equipment, total",NOMBRENB,Number,SVN,Slovenia,2004,2004,9,,
IPINRTEQ,"Radiation therapy equipment, total",NOMBRENB,Number,SVN,Slovenia,2005,2005,7,,
IPINRTEQ,"Radiation therapy equipment, total",NOMBRENB,Number,SVN,Slovenia,2006,2006,9,,
IPINRTEQ,"Radiation therapy equipment, total",NOMBRENB,Number,SVN,Slovenia,2007,2007,10,,
IPINRTEQ,"Radiation therapy equipment, total",NOMBRENB,Number,SVN,Slovenia,2008,2008,12,,
IPINRTEQ,"Radiation therapy equipment, total",NOMBRENB,Number,SVN,Slovenia,2009,2009,12,,
IPINRTEQ,"Radiation therapy equipment, total",NOMBRENB,Number,SVN,Slovenia,2010,2010,12,,
IPINRTEQ,"Radiation therapy equipment, total",NOMBRENB,Number,SVN,Slovenia,2011,2011,12,,
IPINRTEQ,"Radiation therapy equipment, total",NOMBRENB,Number,SVN,Slovenia,2012,2012,12,,
IPINRTEQ,"Radiation therapy equipment, total",NOMBRENB,Number,SVN,Slovenia,2013,2013,12,,
IPINRTEQ,"Radiation therapy equipment, total",NOMBRENB,Number,SVN,Slovenia,2014,2014,12,,
IPINRTEQ,"Radiation therapy equipment, total",NOMBRENB,Number,SVN,Slovenia,2015,2015,12,,
IPINRTEQ,"Radiation therapy equipment, total",NOMBRENB,Number,SVN,Slovenia,2016,2016,13,,
IPINRTEQ,"Radiation therapy equipment, total",NOMBRENB,Number,SVN,Slovenia,2017,2017,13,,
IPINRTEH,"Radiation therapy equipment, in hospitals",NOMBRENB,Number,SVN,Slovenia,2004,2004,9,,
IPINRTEH,"Radiation therapy equipment, in hospitals",NOMBRENB,Number,SVN,Slovenia,2005,2005,7,,
IPINRTEH,"Radiation therapy equipment, in hospitals",NOMBRENB,Number,SVN,Slovenia,2006,2006,9,,
IPINRTEH,"Radiation therapy equipment, in hospitals",NOMBRENB,Number,SVN,Slovenia,2007,2007,10,,
IPINRTEH,"Radiation therapy equipment, in hospitals",NOMBRENB,Number,SVN,Slovenia,2008,2008,12,,
IPINRTEH,"Radiation therapy equipment, in hospitals",NOMBRENB,Number,SVN,Slovenia,2009,2009,12,,
IPINRTEH,"Radiation therapy equipment, in hospitals",NOMBRENB,Number,SVN,Slovenia,2010,2010,12,,
IPINRTEH,"Radiation therapy equipment, in hospitals",NOMBRENB,Number,SVN,Slovenia,2011,2011,12,,
IPINRTEH,"Radiation therapy equipment, in hospitals",NOMBRENB,Number,SVN,Slovenia,2012,2012,12,,
IPINRTEH,"Radiation therapy equipment, in hospitals",NOMBRENB,Number,SVN,Slovenia,2013,2013,12,,
IPINRTEH,"Radiation therapy equipment, in hospitals",NOMBRENB,Number,SVN,Slovenia,2014,2014,12,,
IPINRTEH,"Radiation therapy equipment, in hospitals",NOMBRENB,Number,SVN,Slovenia,2015,2015,12,,
IPINRTEH,"Radiation therapy equipment, in hospitals",NOMBRENB,Number,SVN,Slovenia,2016,2016,13,,
IPINRTEH,"Radiation therapy equipment, in hospitals",NOMBRENB,Number,SVN,Slovenia,2017,2017,13,,
IPINRTEA,"Radiation therapy equipment, in ambulatory sector",NOMBRENB,Number,SVN,Slovenia,2004,2004,0,,
IPINRTEA,"Radiation therapy equipment, in ambulatory sector",NOMBRENB,Number,SVN,Slovenia,2005,2005,0,,
IPINRTEA,"Radiation therapy equipment, in ambulatory sector",NOMBRENB,Number,SVN,Slovenia,2006,2006,0,,
IPINRTEA,"Radiation therapy equipment, in ambulatory sector",NOMBRENB,Number,SVN,Slovenia,2007,2007,0,,
IPINRTEA,"Radiation therapy equipment, in ambulatory sector",NOMBRENB,Number,SVN,Slovenia,2008,2008,0,,
IPINRTEA,"Radiation therapy equipment, in ambulatory sector",NOMBRENB,Number,SVN,Slovenia,2009,2009,0,,
IPINRTEA,"Radiation therapy equipment, in ambulatory sector",NOMBRENB,Number,SVN,Slovenia,2010,2010,0,,
IPINRTEA,"Radiation therapy equipment, in ambulatory sector",NOMBRENB,Number,SVN,Slovenia,2011,2011,0,,
IPINRTEA,"Radiation therapy equipment, in ambulatory sector",NOMBRENB,Number,SVN,Slovenia,2012,2012,0,,
IPINRTEA,"Radiation therapy equipment, in ambulatory sector",NOMBRENB,Number,SVN,Slovenia,2013,2013,0,,
IPINRTEA,"Radiation therapy equipment, in ambulatory sector",NOMBRENB,Number,SVN,Slovenia,2014,2014,0,,
IPINRTEA,"Radiation therapy equipment, in ambulatory sector",NOMBRENB,Number,SVN,Slovenia,2015,2015,0,,
IPINRTEA,"Radiation therapy equipment, in ambulatory sector",NOMBRENB,Number,SVN,Slovenia,2016,2016,0,,
IPINRTEA,"Radiation therapy equipment, in ambulatory sector",NOMBRENB,Number,SVN,Slovenia,2017,2017,0,,
IPINSCAN,"Computed Tomography scanners, total",NBMILPNB,Per million population,AUS,Australia,2000,2000,26.28,E,Estimated value
IPINSCAN,"Computed Tomography scanners, total",NBMILPNB,Per million population,AUS,Australia,2001,2001,29.05,E,Estimated value
IPINSCAN,"Computed Tomography scanners, total",NBMILPNB,Per million population,AUS,Australia,2002,2002,34.37,E,Estimated value
IPINSCAN,"Computed Tomography scanners, total",NBMILPNB,Per million population,AUS,Australia,2003,2003,40.57,E,Estimated value
IPINSCAN,"Computed Tomography scanners, total",NBMILPNB,Per million population,AUS,Australia,2004,2004,45.65,E,Estimated value
IPINSCAN,"Computed Tomography scanners, total",NBMILPNB,Per million population,AUS,Australia,2005,2005,51.54,E,Estimated value
IPINSCAN,"Computed Tomography scanners, total",NBMILPNB,Per million population,AUS,Australia,2006,2006,56.72,E,Estimated value
IPINSCAN,"Computed Tomography scanners, total",NBMILPNB,Per million population,AUS,Australia,2009,2009,39.14,B,Break
IPINSCAN,"Computed Tomography scanners, total",NBMILPNB,Per million population,AUS,Australia,2010,2010,43.07,,
IPINSCAN,"Computed Tomography scanners, total",NBMILPNB,Per million population,AUS,Australia,2011,2011,44.32,,
IPINSCAN,"Computed Tomography scanners, total",NBMILPNB,Per million population,AUS,Australia,2012,2012,50.48,,
IPINSCAN,"Computed Tomography scanners, total",NBMILPNB,Per million population,AUS,Australia,2013,2013,53.62,,
IPINSCAN,"Computed Tomography scanners, total",NBMILPNB,Per million population,AUS,Australia,2014,2014,55.99,,
IPINSCAN,"Computed Tomography scanners, total",NBMILPNB,Per million population,AUS,Australia,2015,2015,59.45,,
IPINSCAN,"Computed Tomography scanners, total",NBMILPNB,Per million population,AUS,Australia,2016,2016,62.95,,
IPINSCAN,"Computed Tomography scanners, total",NBMILPNB,Per million population,AUS,Australia,2017,2017,64.35,,
IPINMRIM,"Magnetic Resonance Imaging units, total",NBMILPNB,Per million population,AUS,Australia,2000,2000,3.52,B,Break
IPINMRIM,"Magnetic Resonance Imaging units, total",NBMILPNB,Per million population,AUS,Australia,2001,2001,3.79,,
IPINMRIM,"Magnetic Resonance Imaging units, total",NBMILPNB,Per million population,AUS,Australia,2002,2002,3.74,,
IPINMRIM,"Magnetic Resonance Imaging units, total",NBMILPNB,Per million population,AUS,Australia,2003,2003,3.7,,
IPINMRIM,"Magnetic Resonance Imaging units, total",NBMILPNB,Per million population,AUS,Australia,2004,2004,3.76,,
IPINMRIM,"Magnetic Resonance Imaging units, total",NBMILPNB,Per million population,AUS,Australia,2005,2005,4.26,,
IPINMRIM,"Magnetic Resonance Imaging units, total",NBMILPNB,Per million population,AUS,Australia,2006,2006,4.89,,
IPINMRIM,"Magnetic Resonance Imaging units, total",NBMILPNB,Per million population,AUS,Australia,2007,2007,5.19,,
IPINMRIM,"Magnetic Resonance Imaging units, total",NBMILPNB,Per million population,AUS,Australia,2008,2008,5.65,,
IPINMRIM,"Magnetic Resonance Imaging units, total",NBMILPNB,Per million population,AUS,Australia,2009,2009,5.72,,
IPINMRIM,"Magnetic Resonance Imaging units, total",NBMILPNB,Per million population,AUS,Australia,2010,2010,5.67,,
IPINMRIM,"Magnetic Resonance Imaging units, total",NBMILPNB,Per million population,AUS,Australia,2011,2011,5.6,,
IPINMRIM,"Magnetic Resonance Imaging units, total",NBMILPNB,Per million population,AUS,Australia,2012,2012,5.5,,
IPINMRIM,"Magnetic Resonance Imaging units, total",NBMILPNB,Per million population,AUS,Australia,2013,2013,13.83,,
IPINMRIM,"Magnetic Resonance Imaging units, total",NBMILPNB,Per million population,AUS,Australia,2014,2014,14.64,,
IPINMRIM,"Magnetic Resonance Imaging units, total",NBMILPNB,Per million population,AUS,Australia,2015,2015,14.46,,
IPINMRIM,"Magnetic Resonance Imaging units, total",NBMILPNB,Per million population,AUS,Australia,2016,2016,14.29,,
IPINMRIM,"Magnetic Resonance Imaging units, total",NBMILPNB,Per million population,AUS,Australia,2017,2017,15,,
IPINPETS,"Positron Emission Tomography (PET) scanners, total",NBMILPNB,Per million population,AUS,Australia,2008,2008,0.71,,
IPINPETS,"Positron Emission Tomography (PET) scanners, total",NBMILPNB,Per million population,AUS,Australia,2009,2009,1.11,,
IPINPETS,"Positron Emission Tomography (PET) scanners, total",NBMILPNB,Per million population,AUS,Australia,2010,2010,1.41,,
IPINPETS,"Positron Emission Tomography (PET) scanners, total",NBMILPNB,Per million population,AUS,Australia,2011,2011,1.43,,
IPINPETS,"Positron Emission Tomography (PET) scanners, total",NBMILPNB,Per million population,AUS,Australia,2012,2012,1.85,,
IPINPETS,"Positron Emission Tomography (PET) scanners, total",NBMILPNB,Per million population,AUS,Australia,2013,2013,2.03,,
IPINPETS,"Positron Emission Tomography (PET) scanners, total",NBMILPNB,Per million population,AUS,Australia,2014,2014,2.38,,
IPINPETS,"Positron Emission Tomography (PET) scanners, total",NBMILPNB,Per million population,AUS,Australia,2015,2015,2.64,,
IPINPETS,"Positron Emission Tomography (PET) scanners, total",NBMILPNB,Per million population,AUS,Australia,2016,2016,3.06,,
IPINPETS,"Positron Emission Tomography (PET) scanners, total",NBMILPNB,Per million population,AUS,Australia,2017,2017,3.29,,
IPINGAMA,"Gamma cameras, total",NBMILPNB,Per million population,AUS,Australia,2008,2008,19.72,,
IPINGAMA,"Gamma cameras, total",NBMILPNB,Per million population,AUS,Australia,2009,2009,20.33,,
IPINGAMA,"Gamma cameras, total",NBMILPNB,Per million population,AUS,Australia,2010,2010,20.65,,
IPINGAMA,"Gamma cameras, total",NBMILPNB,Per million population,AUS,Australia,2011,2011,20.23,,
IPINGAMA,"Gamma cameras, total",NBMILPNB,Per million population,AUS,Australia,2012,2012,20.05,,
IPINGAMA,"Gamma cameras, total",NBMILPNB,Per million population,AUS,Australia,2013,2013,19.96,,
IPINGAMA,"Gamma cameras, total",NBMILPNB,Per million population,AUS,Australia,2014,2014,19.57,,
IPINGAMA,"Gamma cameras, total",NBMILPNB,Per million population,AUS,Australia,2015,2015,19.37,,
IPINGAMA,"Gamma cameras, total",NBMILPNB,Per million population,AUS,Australia,2016,2016,19.21,,
IPINGAMA,"Gamma cameras, total",NBMILPNB,Per million population,AUS,Australia,2017,2017,18.86,,
IPINMAMO,"Mammographs, total",NBMILPNB,Per million population,AUS,Australia,2005,2005,25.33,,
IPINMAMO,"Mammographs, total",NBMILPNB,Per million population,AUS,Australia,2006,2006,24.74,,
IPINMAMO,"Mammographs, total",NBMILPNB,Per million population,AUS,Australia,2007,2007,24.39,,
IPINMAMO,"Mammographs, total",NBMILPNB,Per million population,AUS,Australia,2008,2008,23.53,,
IPINMAMO,"Mammographs, total",NBMILPNB,Per million population,AUS,Australia,2009,2009,24.62,,
IPINMAMO,"Mammographs, total",NBMILPNB,Per million population,AUS,Australia,2010,2010,24.19,,
IPINMAMO,"Mammographs, total",NBMILPNB,Per million population,AUS,Australia,2011,2011,23.28,,
IPINMAMO,"Mammographs, total",NBMILPNB,Per million population,AUS,Australia,2012,2012,22.73,,
IPINMAMO,"Mammographs, total",NBMILPNB,Per million population,AUS,Australia,2013,2013,22.51,,
IPINMAMO,"Mammographs, total",NBMILPNB,Per million population,AUS,Australia,2014,2014,22.97,,
IPINMAMO,"Mammographs, total",NBMILPNB,Per million population,AUS,Australia,2015,2015,22.93,,
IPINMAMO,"Mammographs, total",NBMILPNB,Per million population,AUS,Australia,2016,2016,23.21,,
IPINMAMO,"Mammographs, total",NBMILPNB,Per million population,AUS,Australia,2017,2017,23.21,,
IPINRTEQ,"Radiation therapy equipment, total",NBMILPNB,Per million population,AUS,Australia,2000,2000,5.2,,
IPINRTEQ,"Radiation therapy equipment, total",NBMILPNB,Per million population,AUS,Australia,2001,2001,5.14,,
IPINRTEQ,"Radiation therapy equipment, total",NBMILPNB,Per million population,AUS,Australia,2002,2002,5.49,,
IPINRTEQ,"Radiation therapy equipment, total",NBMILPNB,Per million population,AUS,Australia,2005,2005,6.1,B,Break
IPINRTEQ,"Radiation therapy equipment, total",NBMILPNB,Per million population,AUS,Australia,2006,2006,6.21,,
IPINRTEQ,"Radiation therapy equipment, total",NBMILPNB,Per million population,AUS,Australia,2008,2008,7.91,,
IPINRTEQ,"Radiation therapy equipment, total",NBMILPNB,Per million population,AUS,Australia,2009,2009,8.9,,
IPINRTEQ,"Radiation therapy equipment, total",NBMILPNB,Per million population,AUS,Australia,2010,2010,9.3,,
IPINRTEQ,"Radiation therapy equipment, total",NBMILPNB,Per million population,AUS,Australia,2011,2011,9.18,,
IPINRTEQ,"Radiation therapy equipment, total",NBMILPNB,Per million population,AUS,Australia,2012,2012,9.72,,
IPINRTEQ,"Radiation therapy equipment, total",NBMILPNB,Per million population,AUS,Australia,2013,2013,10.11,,
IPINRTEQ,"Radiation therapy equipment, total",NBMILPNB,Per million population,AUS,Australia,2014,2014,10.55,,
IPINRTEQ,"Radiation therapy equipment, total",NBMILPNB,Per million population,AUS,Australia,2015,2015,10.82,,
IPINRTEQ,"Radiation therapy equipment, total",NBMILPNB,Per million population,AUS,Australia,2016,2016,10.7,,
IPINRTEQ,"Radiation therapy equipment, total",NBMILPNB,Per million population,AUS,Australia,2017,2017,10.41,,
IPINSCAN,"Computed Tomography scanners, total",NBMILPNB,Per million population,AUT,Austria,2000,2000,26.09,,
IPINSCAN,"Computed Tomography scanners, total",NBMILPNB,Per million population,AUT,Austria,2001,2001,26.61,,
IPINSCAN,"Computed Tomography scanners, total",NBMILPNB,Per million population,AUT,Austria,2002,2002,27.1,,
IPINSCAN,"Computed Tomography scanners, total",NBMILPNB,Per million population,AUT,Austria,2003,2003,27.21,,
IPINSCAN,"Computed Tomography scanners, total",NBMILPNB,Per million population,AUT,Austria,2004,2004,29.25,,
IPINSCAN,"Computed Tomography scanners, total",NBMILPNB,Per million population,AUT,Austria,2005,2005,29.66,,
IPINSCAN,"Computed Tomography scanners, total",NBMILPNB,Per million population,AUT,Austria,2006,2006,29.87,,
IPINSCAN,"Computed Tomography scanners, total",NBMILPNB,Per million population,AUT,Austria,2007,2007,30.02,,
IPINSCAN,"Computed Tomography scanners, total",NBMILPNB,Per million population,AUT,Austria,2008,2008,29.68,,
IPINSCAN,"Computed Tomography scanners, total",NBMILPNB,Per million population,AUT,Austria,2009,2009,29.36,,
IPINSCAN,"Computed Tomography scanners, total",NBMILPNB,Per million population,AUT,Austria,2010,2010,29.89,,
IPINSCAN,"Computed Tomography scanners, total",NBMILPNB,Per million population,AUT,Austria,2011,2011,29.55,,
IPINSCAN,"Computed Tomography scanners, total",NBMILPNB,Per million population,AUT,Austria,2012,2012,29.77,,
IPINSCAN,"Computed Tomography scanners, total",NBMILPNB,Per million population,AUT,Austria,2013,2013,29.6,,
IPINSCAN,"Computed Tomography scanners, total",NBMILPNB,Per million population,AUT,Austria,2014,2014,29.37,,
IPINSCAN,"Computed Tomography scanners, total",NBMILPNB,Per million population,AUT,Austria,2015,2015,28.93,,
IPINSCAN,"Computed Tomography scanners, total",NBMILPNB,Per million population,AUT,Austria,2016,2016,29.07,,
IPINMRIM,"Magnetic Resonance Imaging units, total",NBMILPNB,Per million population,AUT,Austria,2000,2000,10.98,,
IPINMRIM,"Magnetic Resonance Imaging units, total",NBMILPNB,Per million population,AUT,Austria,2001,2001,11.69,,
IPINMRIM,"Magnetic Resonance Imaging units, total",NBMILPNB,Per million population,AUT,Austria,2002,2002,13.36,,
IPINMRIM,"Magnetic Resonance Imaging units, total",NBMILPNB,Per million population,AUT,Austria,2003,2003,13.54,,
IPINMRIM,"Magnetic Resonance Imaging units, total",NBMILPNB,Per million population,AUT,Austria,2004,2004,15.91,,
IPINMRIM,"Magnetic Resonance Imaging units, total",NBMILPNB,Per million population,AUT,Austria,2005,2005,16.16,,
IPINMRIM,"Magnetic Resonance Imaging units, total",NBMILPNB,Per million population,AUT,Austria,2006,2006,16.81,,
IPINMRIM,"Magnetic Resonance Imaging units, total",NBMILPNB,Per million population,AUT,Austria,2007,2007,17.72,,
IPINMRIM,"Magnetic Resonance Imaging units, total",NBMILPNB,Per million population,AUT,Austria,2008,2008,18.03,,
IPINMRIM,"Magnetic Resonance Imaging units, total",NBMILPNB,Per million population,AUT,Austria,2009,2009,18.46,,
IPINMRIM,"Magnetic Resonance Imaging units, total",NBMILPNB,Per million population,AUT,Austria,2010,2010,18.65,,
IPINMRIM,"Magnetic Resonance Imaging units, total",NBMILPNB,Per million population,AUT,Austria,2011,2011,18.71,,
IPINMRIM,"Magnetic Resonance Imaging units, total",NBMILPNB,Per million population,AUT,Austria,2012,2012,19.1,,
IPINMRIM,"Magnetic Resonance Imaging units, total",NBMILPNB,Per million population,AUT,Austria,2013,2013,19.22,,
IPINMRIM,"Magnetic Resonance Imaging units, total",NBMILPNB,Per million population,AUT,Austria,2014,2014,19.66,,
IPINMRIM,"Magnetic Resonance Imaging units, total",NBMILPNB,Per million population,AUT,Austria,2015,2015,20.71,,
IPINMRIM,"Magnetic Resonance Imaging units, total",NBMILPNB,Per million population,AUT,Austria,2016,2016,22.43,,
IPINPETS,"Positron Emission Tomography (PET) scanners, total",NBMILPNB,Per million population,AUT,Austria,2000,2000,1.12,,
IPINPETS,"Positron Emission Tomography (PET) scanners, total",NBMILPNB,Per million population,AUT,Austria,2001,2001,1.37,,
IPINPETS,"Positron Emission Tomography (PET) scanners, total",NBMILPNB,Per million population,AUT,Austria,2002,2002,1.48,,
IPINPETS,"Positron Emission Tomography (PET) scanners, total",NBMILPNB,Per million population,AUT,Austria,2003,2003,1.6,,
IPINPETS,"Positron Emission Tomography (PET) scanners, total",NBMILPNB,Per million population,AUT,Austria,2004,2004,1.71,,
IPINPETS,"Positron Emission Tomography (PET) scanners, total",NBMILPNB,Per million population,AUT,Austria,2005,2005,1.94,,
IPINPETS,"Positron Emission Tomography (PET) scanners, total",NBMILPNB,Per million population,AUT,Austria,2006,2006,1.94,,
IPINPETS,"Positron Emission Tomography (PET) scanners, total",NBMILPNB,Per million population,AUT,Austria,2007,2007,1.93,,
IPINPETS,"Positron Emission Tomography (PET) scanners, total",NBMILPNB,Per million population,AUT,Austria,2008,2008,2.04,,
IPINPETS,"Positron Emission Tomography (PET) scanners, total",NBMILPNB,Per million population,AUT,Austria,2009,2009,2.04,,
IPINPETS,"Positron Emission Tomography (PET) scanners, total",NBMILPNB,Per million population,AUT,Austria,2010,2010,1.91,,
IPINPETS,"Positron Emission Tomography (PET) scanners, total",NBMILPNB,Per million population,AUT,Austria,2011,2011,2.03,,
IPINPETS,"Positron Emission Tomography (PET) scanners, total",NBMILPNB,Per million population,AUT,Austria,2012,2012,2.02,,
IPINPETS,"Positron Emission Tomography (PET) scanners, total",NBMILPNB,Per million population,AUT,Austria,2013,2013,2.12,,
IPINPETS,"Positron Emission Tomography (PET) scanners, total",NBMILPNB,Per million population,AUT,Austria,2014,2014,2.22,,
